WID,Strategy,CVOrder,CVLLH
S219,base_strats,37,-50.7638428368
S219,base_strats,36,-46.7295799179
S219,base_strats,35,-68.2681110452
S219,base_strats,34,-55.8467172083
S219,base_strats,33,-54.0209690269
S219,base_strats,32,-55.7933671864
S203,base_strats,42,-57.8546696724
S203,base_strats,48,-50.6691250431
S203,base_strats,43,-63.1488634312
S203,base_strats,49,-55.6223285736
S203,base_strats,24,-56.9356610429
S203,base_strats,25,-44.3345198346
S203,base_strats,26,-49.3462429839
S203,base_strats,27,-52.0161114612
S203,base_strats,20,-47.9224638402
S203,base_strats,21,-51.2634338169
S203,base_strats,22,-49.3729551854
S203,base_strats,23,-48.8138903025
S203,base_strats,46,-50.2846582708
S203,base_strats,47,-56.0429926411
S203,base_strats,44,-46.9480458203
S203,base_strats,45,-60.0773926297
S203,base_strats,28,-51.2675001895
S203,base_strats,29,-45.0663136217
S203,base_strats,40,-50.5498041039
S203,base_strats,41,-54.6311615593
S203,base_strats,1,-44.7691908112
S203,base_strats,0,-51.3453917908
S203,base_strats,3,-48.6835654018
S203,base_strats,2,-51.9467083152
S203,base_strats,5,-60.9808355277
S203,base_strats,4,-50.7070616241
S203,base_strats,7,-43.8702231196
S203,base_strats,6,-51.9194388515
S203,base_strats,9,-51.3389213395
S203,base_strats,8,-46.8823785026
S203,base_strats,39,-53.5204419153
S203,base_strats,38,-54.2378662684
S203,base_strats,11,-52.0181917252
S203,base_strats,10,-52.5320828418
S203,base_strats,13,-47.0968782212
S203,base_strats,12,-53.7761462843
S203,base_strats,15,-43.0748100336
S203,base_strats,14,-45.094725381
S203,base_strats,17,-42.7670451965
S203,base_strats,16,-47.8712133335
S203,base_strats,19,-49.6832607837
S203,base_strats,18,-56.1583124088
S203,base_strats,31,-55.9082437969
S203,base_strats,30,-55.7254914422
S203,base_strats,37,-49.256022632
S203,base_strats,36,-48.4988706881
S203,base_strats,35,-49.8919376364
S203,base_strats,34,-51.1106012754
S203,base_strats,33,-55.7577259345
S203,base_strats,32,-51.4183070107
S194,base_strats,42,-59.7379662563
S194,base_strats,48,-60.8432077071
S194,base_strats,43,-64.2479343545
S194,base_strats,49,-61.0464433971
S194,base_strats,24,-67.9303608752
S194,base_strats,25,-55.0683947877
S194,base_strats,26,-59.5829554371
S194,base_strats,27,-58.5538590743
S194,base_strats,20,-66.9770583302
S194,base_strats,21,-67.7336268709
S194,base_strats,22,-60.0555795486
S194,base_strats,23,-56.4280159779
S194,base_strats,46,-60.1239643553
S194,base_strats,47,-64.074961706
S194,base_strats,44,-61.8468516036
S194,base_strats,45,-59.0357485116
S194,base_strats,28,-67.0810187077
S194,base_strats,29,-56.4765332719
S194,base_strats,40,-53.0569099193
S194,base_strats,41,-71.1213725928
S194,base_strats,1,-53.4141943464
S194,base_strats,0,-65.9339216906
S194,base_strats,3,-57.7497591783
S194,base_strats,2,-56.9897812532
S194,base_strats,5,-60.0221861954
S194,base_strats,4,-68.8667313141
S194,base_strats,7,-52.6291848536
S194,base_strats,6,-52.00824345
S194,base_strats,9,-55.8968476542
S194,base_strats,8,-50.1991940518
S194,base_strats,39,-57.5632256537
S194,base_strats,38,-68.5205539258
S194,base_strats,11,-61.3609027266
S194,base_strats,10,-60.7516455784
S194,base_strats,13,-59.5529656292
S194,base_strats,12,-62.1249915706
S194,base_strats,15,-60.4835848968
S194,base_strats,14,-54.2718376997
S194,base_strats,17,-50.0522021963
S194,base_strats,16,-53.1989139811
S194,base_strats,19,-70.1525551993
S194,base_strats,18,-61.5116787094
S194,base_strats,31,-69.8701373737
S194,base_strats,30,-62.170385787
S194,base_strats,37,-63.8317276653
S194,base_strats,36,-67.1879814627
S194,base_strats,35,-65.5156696495
S194,base_strats,34,-71.1107521225
S194,base_strats,33,-69.2609120616
S194,base_strats,32,-64.5541489996
S152,base_strats,42,-63.3819008596
S152,base_strats,48,-65.6548207857
S152,base_strats,43,-62.8365580964
S152,base_strats,49,-66.088491732
S152,base_strats,24,-66.227930668
S152,base_strats,25,-64.2057926043
S152,base_strats,26,-67.1018580066
S152,base_strats,27,-66.0082274698
S152,base_strats,20,-64.025233842
S152,base_strats,21,-64.0539914829
S152,base_strats,22,-62.3373250583
S152,base_strats,23,-67.1956040101
S152,base_strats,46,-71.1651689153
S152,base_strats,47,-65.9391689049
S152,base_strats,44,-68.2068199439
S152,base_strats,45,-62.9318907292
S152,base_strats,28,-62.8951951062
S152,base_strats,29,-63.4813781683
S152,base_strats,40,-67.0585124851
S152,base_strats,41,-66.7493246816
S152,base_strats,1,-64.0904347162
S152,base_strats,0,-64.1248891504
S152,base_strats,3,-67.8752982894
S152,base_strats,2,-64.7278178085
S152,base_strats,5,-69.8296010816
S152,base_strats,4,-66.674515962
S152,base_strats,7,-68.3871430081
S152,base_strats,6,-68.690433071
S152,base_strats,9,-60.9633358844
S152,base_strats,8,-66.8936345415
S152,base_strats,39,-66.8850528915
S152,base_strats,38,-62.2894045633
S152,base_strats,11,-65.695254054
S152,base_strats,10,-67.4207218625
S152,base_strats,13,-70.040967666
S152,base_strats,12,-62.9219892748
S152,base_strats,15,-66.8236656795
S152,base_strats,14,-68.3169702
S152,base_strats,17,-65.9261989668
S152,base_strats,16,-63.3172933839
S152,base_strats,19,-66.6599366878
S152,base_strats,18,-62.3451556824
S152,base_strats,31,-65.6989647482
S152,base_strats,30,-65.8088929194
S152,base_strats,37,-67.843152975
S152,base_strats,36,-64.6842855174
S152,base_strats,35,-69.0573831095
S152,base_strats,34,-66.8731015008
S152,base_strats,33,-65.0600538236
S152,base_strats,32,-63.801005812
S193,base_strats,42,-72.1998907282
S193,base_strats,48,-58.975475923
S193,base_strats,43,-55.7091032228
S193,base_strats,49,-54.7072633456
S193,base_strats,24,-54.945234541
S193,base_strats,25,-51.6216790131
S193,base_strats,26,-53.0591764657
S193,base_strats,27,-44.6238061144
S193,base_strats,20,-56.09181664
S193,base_strats,21,-59.178719676
S193,base_strats,22,-53.6486327369
S193,base_strats,23,-54.3503166832
S193,base_strats,46,-68.2041385089
S193,base_strats,47,-59.8403558838
S193,base_strats,44,-47.4490848699
S193,base_strats,45,-56.3151745655
S193,base_strats,28,-55.5857844795
S193,base_strats,29,-58.6729845076
S193,base_strats,40,-50.7154332924
S193,base_strats,41,-56.5693757799
S193,base_strats,1,-50.7065748867
S193,base_strats,0,-67.0738780111
S193,base_strats,3,-59.4291625925
S193,base_strats,2,-56.2224520276
S193,base_strats,5,-57.8971521867
S193,base_strats,4,-59.3339376994
S193,base_strats,7,-49.7002463698
S193,base_strats,6,-50.5803359711
S193,base_strats,9,-52.2315929902
S193,base_strats,8,-45.790616764
S193,base_strats,39,-50.905651866
S193,base_strats,38,-59.2533340689
S193,base_strats,11,-61.7265092952
S193,base_strats,10,-52.2939002564
S193,base_strats,13,-57.8293811424
S193,base_strats,12,-53.1598787845
S193,base_strats,15,-51.0435417402
S193,base_strats,14,-46.5106241383
S193,base_strats,17,-50.1784229634
S193,base_strats,16,-49.1990015225
S193,base_strats,19,-54.915765742
S193,base_strats,18,-49.4843209931
S193,base_strats,31,-77.7910970327
S193,base_strats,30,-61.6839814968
S193,base_strats,37,-56.4954216556
S193,base_strats,36,-51.3574874564
S193,base_strats,35,-58.0795636156
S193,base_strats,34,-60.7925130038
S193,base_strats,33,-64.4238703465
S193,base_strats,32,-76.9028602065
S212,base_strats,42,-44.020330166
S212,base_strats,48,-45.1382970426
S212,base_strats,43,-45.6534198267
S212,base_strats,49,-41.1246967504
S212,base_strats,24,-51.478596187
S212,base_strats,25,-32.6364868698
S212,base_strats,26,-41.4521497398
S212,base_strats,27,-37.2335423375
S212,base_strats,20,-44.0367548034
S212,base_strats,21,-45.0413377216
S212,base_strats,22,-42.4897751514
S212,base_strats,23,-37.5839002795
S212,base_strats,46,-44.5244166535
S212,base_strats,47,-46.055981046
S212,base_strats,44,-39.7838264193
S212,base_strats,45,-39.9612371734
S212,base_strats,28,-43.8973457627
S212,base_strats,29,-41.0256304821
S212,base_strats,40,-45.5895395923
S212,base_strats,41,-44.8062298194
S212,base_strats,1,-35.0848724027
S212,base_strats,0,-51.6190014326
S212,base_strats,3,-44.1930521319
S212,base_strats,2,-39.7851458065
S212,base_strats,5,-49.8806994986
S212,base_strats,4,-49.5133567766
S212,base_strats,7,-40.308133441
S212,base_strats,6,-37.352654557
S212,base_strats,9,-34.9882444468
S212,base_strats,8,-33.3278853972
S212,base_strats,39,-42.5036780916
S212,base_strats,38,-50.4609724237
S212,base_strats,11,-41.6249039462
S212,base_strats,10,-38.8737819964
S212,base_strats,13,-40.679724579
S212,base_strats,12,-45.0970467339
S212,base_strats,15,-39.0779143121
S212,base_strats,14,-39.7158068318
S212,base_strats,17,-38.3806284039
S212,base_strats,16,-34.4589347613
S212,base_strats,19,-49.2896144304
S212,base_strats,18,-41.9702108517
S212,base_strats,31,-51.7501101769
S212,base_strats,30,-42.9961602865
S212,base_strats,37,-37.5843660522
S212,base_strats,36,-47.4567630241
S212,base_strats,35,-56.970476672
S212,base_strats,34,-42.7186429072
S212,base_strats,33,-43.5434961535
S212,base_strats,32,-40.9441471275
S167,base_strats,42,-22.4444991519
S167,base_strats,48,-30.3001535219
S167,base_strats,43,-23.6006164091
S167,base_strats,49,-27.3696079837
S167,base_strats,24,-26.8630616143
S167,base_strats,25,-24.7679337976
S167,base_strats,26,-25.0845747501
S167,base_strats,27,-23.8278508496
S167,base_strats,20,-31.2657837307
S167,base_strats,21,-34.1854587391
S167,base_strats,22,-28.1257596482
S167,base_strats,23,-34.7333076934
S167,base_strats,46,-31.421703977
S167,base_strats,47,-26.2637857196
S167,base_strats,44,-28.7216885558
S167,base_strats,45,-35.2948291596
S167,base_strats,28,-21.9350134718
S167,base_strats,29,-23.0528717368
S167,base_strats,40,-27.0205081007
S167,base_strats,41,-25.6217593369
S167,base_strats,1,-29.1277962388
S167,base_strats,0,-29.079242481
S167,base_strats,3,-26.0790111472
S167,base_strats,2,-25.997077963
S167,base_strats,5,-26.4100970119
S167,base_strats,4,-31.5066395376
S167,base_strats,7,-25.0820807788
S167,base_strats,6,-26.0217698918
S167,base_strats,9,-32.170318923
S167,base_strats,8,-30.464807202
S167,base_strats,39,-37.8968437737
S167,base_strats,38,-28.4408824066
S167,base_strats,11,-31.7238090782
S167,base_strats,10,-24.8305808316
S167,base_strats,13,-45.0146881851
S167,base_strats,12,-23.6981337369
S167,base_strats,15,-33.7445237822
S167,base_strats,14,-23.761748154
S167,base_strats,17,-33.5981229745
S167,base_strats,16,-25.6578720428
S167,base_strats,19,-28.2016092386
S167,base_strats,18,-18.2681770694
S167,base_strats,31,-31.351163301
S167,base_strats,30,-17.59400549
S167,base_strats,37,-26.9154995099
S167,base_strats,36,-39.8830853298
S167,base_strats,35,-24.5492903247
S167,base_strats,34,-28.2624225501
S167,base_strats,33,-23.9951415023
S167,base_strats,32,-25.0327206987
S198,base_strats,42,-54.3899010074
S198,base_strats,48,-64.2556875071
S198,base_strats,43,-55.3002526563
S198,base_strats,49,-60.3835802868
S198,base_strats,24,-54.9773904931
S198,base_strats,25,-49.1000056344
S198,base_strats,26,-58.0380409171
S198,base_strats,27,-45.2568514641
S198,base_strats,20,-49.2498082249
S198,base_strats,21,-53.5318543161
S198,base_strats,22,-64.3986412133
S198,base_strats,23,-51.326144327
S198,base_strats,46,-50.4072568256
S198,base_strats,47,-54.8040217023
S198,base_strats,44,-48.9349192243
S198,base_strats,45,-57.28937917
S198,base_strats,28,-58.0510399908
S198,base_strats,29,-52.9823778745
S198,base_strats,40,-47.4472238007
S198,base_strats,41,-56.8472754243
S198,base_strats,1,-52.5075237684
S198,base_strats,0,-49.9095676014
S198,base_strats,3,-53.8006769816
S198,base_strats,2,-54.2994399794
S198,base_strats,5,-65.952964904
S198,base_strats,4,-66.2631385166
S198,base_strats,7,-42.0759629915
S198,base_strats,6,-48.2735136204
S198,base_strats,9,-52.0081974295
S198,base_strats,8,-51.7903808599
S198,base_strats,39,-62.8088792263
S198,base_strats,38,-53.6725966745
S198,base_strats,11,-52.8541063936
S198,base_strats,10,-55.0106173294
S198,base_strats,13,-60.8823070152
S198,base_strats,12,-46.9161243901
S198,base_strats,15,-42.6456667524
S198,base_strats,14,-46.6784343659
S198,base_strats,17,-46.6772697818
S198,base_strats,16,-44.1058330612
S198,base_strats,19,-60.1765656331
S198,base_strats,18,-49.91600927
S198,base_strats,31,-68.0077216895
S198,base_strats,30,-55.421673201
S198,base_strats,37,-57.1926741987
S198,base_strats,36,-50.1474153832
S198,base_strats,35,-56.635366753
S198,base_strats,34,-50.3267669055
S198,base_strats,33,-71.5724304827
S198,base_strats,32,-60.6352532873
S200,base_strats,42,-49.3849790797
S200,base_strats,48,-55.5141676358
S200,base_strats,43,-57.6356540921
S200,base_strats,49,-60.0847876606
S200,base_strats,24,-66.4552466882
S200,base_strats,25,-47.4062675446
S200,base_strats,26,-56.1341482775
S200,base_strats,27,-45.3881183171
S200,base_strats,20,-51.0028153403
S200,base_strats,21,-54.4479979331
S200,base_strats,22,-51.6845536573
S200,base_strats,23,-50.1337577359
S200,base_strats,46,-51.2676964798
S200,base_strats,47,-65.3647997796
S200,base_strats,44,-48.4284101328
S200,base_strats,45,-56.0650928469
S200,base_strats,28,-50.8195841467
S200,base_strats,29,-51.2793901559
S200,base_strats,40,-44.5273392952
S200,base_strats,41,-55.372801821
S200,base_strats,1,-45.352062856
S200,base_strats,0,-59.8470475532
S200,base_strats,3,-52.4847829362
S200,base_strats,2,-49.589413245
S200,base_strats,5,-66.3262953754
S200,base_strats,4,-61.7346185638
S200,base_strats,7,-50.1796405967
S200,base_strats,6,-48.7993194815
S200,base_strats,9,-47.5721168669
S200,base_strats,8,-50.4823628221
S200,base_strats,39,-51.7354487889
S200,base_strats,38,-58.4098355795
S200,base_strats,11,-64.4376001538
S200,base_strats,10,-51.9480360485
S200,base_strats,13,-62.402893589
S200,base_strats,12,-46.8761367137
S200,base_strats,15,-45.1296059486
S200,base_strats,14,-49.0973544659
S200,base_strats,17,-48.0202747103
S200,base_strats,16,-44.3991966278
S200,base_strats,19,-53.6698995695
S200,base_strats,18,-48.7864550402
S200,base_strats,31,-61.1410091117
S200,base_strats,30,-54.1901228125
S200,base_strats,37,-56.1309080655
S200,base_strats,36,-45.3386001843
S200,base_strats,35,-70.4856992587
S200,base_strats,34,-56.2228678485
S200,base_strats,33,-57.4747957999
S200,base_strats,32,-59.0913030888
S138,base_strats,42,-56.0953352384
S138,base_strats,48,-45.5607417389
S138,base_strats,43,-50.0648259547
S138,base_strats,49,-42.8060350945
S138,base_strats,24,-51.5530363142
S138,base_strats,25,-43.3809788141
S138,base_strats,26,-48.9133602085
S138,base_strats,27,-47.6426435298
S138,base_strats,20,-45.4451217338
S138,base_strats,21,-53.2375188225
S138,base_strats,22,-55.4157722155
S138,base_strats,23,-45.4827915926
S138,base_strats,46,-41.7072992675
S138,base_strats,47,-60.618888246
S138,base_strats,44,-45.4529489565
S138,base_strats,45,-50.9618257771
S138,base_strats,28,-45.2435182691
S138,base_strats,29,-49.7489200066
S138,base_strats,40,-42.7132082013
S138,base_strats,41,-51.2525571269
S138,base_strats,1,-55.0584563355
S138,base_strats,0,-47.3237160133
S138,base_strats,3,-48.989365566
S138,base_strats,2,-50.4851229241
S138,base_strats,5,-41.4800785007
S138,base_strats,4,-53.3818826831
S138,base_strats,7,-42.8836005832
S138,base_strats,6,-46.0444230687
S138,base_strats,9,-49.252921011
S138,base_strats,8,-51.1458272735
S138,base_strats,39,-42.7996336185
S138,base_strats,38,-53.6032287974
S138,base_strats,11,-45.1508281678
S138,base_strats,10,-41.9606796658
S138,base_strats,13,-52.2824072924
S138,base_strats,12,-47.9730260207
S138,base_strats,15,-51.7685582734
S138,base_strats,14,-45.5842405062
S138,base_strats,17,-51.2608933555
S138,base_strats,16,-44.7675688775
S138,base_strats,19,-46.6119972413
S138,base_strats,18,-49.0139782763
S138,base_strats,31,-48.8136575327
S138,base_strats,30,-58.1091350098
S138,base_strats,37,-41.5929899693
S138,base_strats,36,-44.1007761233
S138,base_strats,35,-44.7576876779
S138,base_strats,34,-41.2657239367
S138,base_strats,33,-45.8160210488
S138,base_strats,32,-50.9998116438
S208,base_strats,42,-48.5275031231
S208,base_strats,48,-62.0150483278
S208,base_strats,43,-55.8704449694
S208,base_strats,49,-65.2381967421
S208,base_strats,24,-65.2128011684
S208,base_strats,25,-48.0039287635
S208,base_strats,26,-53.6413566328
S208,base_strats,27,-46.8022046664
S208,base_strats,20,-48.5377702662
S208,base_strats,21,-50.3011898838
S208,base_strats,22,-51.7500549624
S208,base_strats,23,-56.2807058893
S208,base_strats,46,-70.1768935816
S208,base_strats,47,-55.6461111959
S208,base_strats,44,-46.5548931986
S208,base_strats,45,-53.200446893
S208,base_strats,28,-56.990819163
S208,base_strats,29,-54.8056971974
S208,base_strats,40,-45.2563745946
S208,base_strats,41,-62.568911473
S208,base_strats,1,-46.9210025003
S208,base_strats,0,-50.0747483124
S208,base_strats,3,-45.4006026385
S208,base_strats,2,-44.0519195349
S208,base_strats,5,-54.6234312088
S208,base_strats,4,-56.7440937801
S208,base_strats,7,-43.7396497594
S208,base_strats,6,-46.3967539724
S208,base_strats,9,-47.018625188
S208,base_strats,8,-43.5181607218
S208,base_strats,39,-59.5444369087
S208,base_strats,38,-60.5806594807
S208,base_strats,11,-58.590129647
S208,base_strats,10,-53.1478689066
S208,base_strats,13,-57.0613193555
S208,base_strats,12,-53.7241751059
S208,base_strats,15,-44.20575693
S208,base_strats,14,-51.2696134807
S208,base_strats,17,-50.3467760537
S208,base_strats,16,-45.85829537
S208,base_strats,19,-58.1729986687
S208,base_strats,18,-54.2413013874
S208,base_strats,31,-58.0184692256
S208,base_strats,30,-55.2313157352
S208,base_strats,37,-49.9920916925
S208,base_strats,36,-49.5786774399
S208,base_strats,35,-56.8857963907
S208,base_strats,34,-56.7721449807
S208,base_strats,33,-55.8965904212
S208,base_strats,32,-52.7104993352
S196,base_strats,42,-65.1810083844
S196,base_strats,48,-70.966614975
S196,base_strats,43,-58.0169354511
S196,base_strats,49,-60.8821866012
S196,base_strats,24,-63.9678539248
S196,base_strats,25,-69.5716137838
S196,base_strats,26,-56.0369939829
S196,base_strats,27,-60.632548431
S196,base_strats,20,-72.6620186411
S196,base_strats,21,-56.0670052134
S196,base_strats,22,-64.2388996598
S196,base_strats,23,-61.4448708326
S196,base_strats,46,-61.8147763949
S196,base_strats,47,-60.1020636047
S196,base_strats,44,-64.0369712512
S196,base_strats,45,-64.9767914485
S196,base_strats,28,-65.2922979708
S196,base_strats,29,-64.862794162
S196,base_strats,40,-60.1277469777
S196,base_strats,41,-61.9120718265
S196,base_strats,1,-60.8218644212
S196,base_strats,0,-56.2432496228
S196,base_strats,3,-67.3973396683
S196,base_strats,2,-59.3268190093
S196,base_strats,5,-62.3300565507
S196,base_strats,4,-64.9552136425
S196,base_strats,7,-73.5381533046
S196,base_strats,6,-60.8620392857
S196,base_strats,9,-59.0716245716
S196,base_strats,8,-64.4803296089
S196,base_strats,39,-62.9487589722
S196,base_strats,38,-60.7492637761
S196,base_strats,11,-64.6298598383
S196,base_strats,10,-55.7564799546
S196,base_strats,13,-74.0366848403
S196,base_strats,12,-57.4154568736
S196,base_strats,15,-61.9607765746
S196,base_strats,14,-56.7797043331
S196,base_strats,17,-63.5087363164
S196,base_strats,16,-84.4615566867
S196,base_strats,19,-57.204124357
S196,base_strats,18,-56.3593179859
S196,base_strats,31,-66.212770928
S196,base_strats,30,-54.4584194932
S196,base_strats,37,-65.5795590785
S196,base_strats,36,-68.0734837148
S196,base_strats,35,-59.4133356579
S196,base_strats,34,-65.2182952074
S196,base_strats,33,-56.2773077836
S196,base_strats,32,-52.4275616352
S154,base_strats,42,-30.7391513211
S154,base_strats,48,-39.951323416
S154,base_strats,43,-28.5990208407
S154,base_strats,49,-33.9440991501
S154,base_strats,24,-32.9755753929
S154,base_strats,25,-33.5223716656
S154,base_strats,26,-27.1679721228
S154,base_strats,27,-34.0267779386
S154,base_strats,20,-33.0858318956
S154,base_strats,21,-45.7163993166
S154,base_strats,22,-39.3039621238
S154,base_strats,23,-34.3410578137
S154,base_strats,46,-36.2494464333
S154,base_strats,47,-37.9291606308
S154,base_strats,44,-29.7818762455
S154,base_strats,45,-26.8257562137
S154,base_strats,28,-28.7411866295
S154,base_strats,29,-30.5662452656
S154,base_strats,40,-28.0018233785
S154,base_strats,41,-34.0591674203
S154,base_strats,1,-28.1679628326
S154,base_strats,0,-39.9586841871
S154,base_strats,3,-28.1337280438
S154,base_strats,2,-31.5384590996
S154,base_strats,5,-33.6857144181
S154,base_strats,4,-35.7051270117
S154,base_strats,7,-31.0321717068
S154,base_strats,6,-32.363199808
S154,base_strats,9,-28.2786595749
S154,base_strats,8,-33.5690929195
S154,base_strats,39,-31.6534192491
S154,base_strats,38,-34.8613264498
S154,base_strats,11,-32.8971200292
S154,base_strats,10,-33.1987676454
S154,base_strats,13,-36.7587593068
S154,base_strats,12,-34.2280026765
S154,base_strats,15,-42.7453581152
S154,base_strats,14,-32.7170803016
S154,base_strats,17,-38.4010084686
S154,base_strats,16,-28.2921782471
S154,base_strats,19,-33.0060466892
S154,base_strats,18,-30.425922703
S154,base_strats,31,-35.2668176694
S154,base_strats,30,-26.0698361196
S154,base_strats,37,-34.2076718626
S154,base_strats,36,-30.9908810558
S154,base_strats,35,-34.8020575699
S154,base_strats,34,-34.3168893855
S154,base_strats,33,-24.1810108461
S154,base_strats,32,-27.5821073078
S137,base_strats,42,-50.5119554981
S137,base_strats,48,-33.0590710107
S137,base_strats,43,-38.8829292731
S137,base_strats,49,-41.7511351921
S137,base_strats,24,-33.2357657054
S137,base_strats,25,-51.2729851993
S137,base_strats,26,-42.4107647342
S137,base_strats,27,-49.0967718193
S137,base_strats,20,-35.4376880946
S137,base_strats,21,-38.4068902492
S137,base_strats,22,-43.1209250074
S137,base_strats,23,-39.1166963101
S137,base_strats,46,-31.1889437494
S137,base_strats,47,-43.3265442583
S137,base_strats,44,-36.1230316661
S137,base_strats,45,-45.5926092924
S137,base_strats,28,-44.113736589
S137,base_strats,29,-47.2431015492
S137,base_strats,40,-36.9081577356
S137,base_strats,41,-42.7524815474
S137,base_strats,1,-38.0895149412
S137,base_strats,0,-43.1279511771
S137,base_strats,3,-41.2717030884
S137,base_strats,2,-50.5798457837
S137,base_strats,5,-39.142535823
S137,base_strats,4,-47.1814586726
S137,base_strats,7,-42.7942563274
S137,base_strats,6,-45.3738497224
S137,base_strats,9,-44.3650017768
S137,base_strats,8,-40.4211348496
S137,base_strats,39,-37.1099127564
S137,base_strats,38,-41.410205663
S137,base_strats,11,-34.2743948538
S137,base_strats,10,-34.3474064912
S137,base_strats,13,-40.9181139714
S137,base_strats,12,-41.6579382645
S137,base_strats,15,-32.7561250285
S137,base_strats,14,-33.9464165373
S137,base_strats,17,-34.5901756892
S137,base_strats,16,-43.6418569918
S137,base_strats,19,-46.6792580972
S137,base_strats,18,-48.4261584995
S137,base_strats,31,-38.2481843123
S137,base_strats,30,-42.0988913266
S137,base_strats,37,-37.2886115371
S137,base_strats,36,-44.1166630027
S137,base_strats,35,-34.7531255843
S137,base_strats,34,-33.3790508898
S137,base_strats,33,-39.0963539278
S137,base_strats,32,-48.1823582105
S155,base_strats,42,-55.3383135766
S155,base_strats,48,-51.9674726112
S155,base_strats,43,-58.0465467546
S155,base_strats,49,-47.6382775998
S155,base_strats,24,-47.8883518604
S155,base_strats,25,-46.9158607162
S155,base_strats,26,-49.481216331
S155,base_strats,27,-46.730989841
S155,base_strats,20,-47.6742872403
S155,base_strats,21,-42.7017934732
S155,base_strats,22,-44.2214898043
S155,base_strats,23,-43.6410153323
S155,base_strats,46,-48.5001609425
S155,base_strats,47,-41.8834468714
S155,base_strats,44,-52.2477871179
S155,base_strats,45,-46.8777608985
S155,base_strats,28,-45.7900768946
S155,base_strats,29,-46.3728924753
S155,base_strats,40,-46.4888964239
S155,base_strats,41,-46.2454761229
S155,base_strats,1,-45.7535195417
S155,base_strats,0,-49.7448900328
S155,base_strats,3,-50.4316217181
S155,base_strats,2,-44.5522966716
S155,base_strats,5,-44.8462123072
S155,base_strats,4,-44.0606070682
S155,base_strats,7,-52.3652714466
S155,base_strats,6,-48.7328083552
S155,base_strats,9,-47.1206024689
S155,base_strats,8,-56.8730335268
S155,base_strats,39,-47.1134073473
S155,base_strats,38,-46.4678469222
S155,base_strats,11,-49.5819037799
S155,base_strats,10,-53.7486817995
S155,base_strats,13,-44.1378222067
S155,base_strats,12,-49.7283939977
S155,base_strats,15,-52.1492816624
S155,base_strats,14,-50.7038403291
S155,base_strats,17,-45.1610996855
S155,base_strats,16,-40.9201891048
S155,base_strats,19,-48.6968201505
S155,base_strats,18,-45.5236127142
S155,base_strats,31,-47.9655890131
S155,base_strats,30,-44.0151945089
S155,base_strats,37,-46.902318115
S155,base_strats,36,-47.1625567982
S155,base_strats,35,-49.8078896826
S155,base_strats,34,-43.5817958049
S155,base_strats,33,-41.8008487199
S155,base_strats,32,-45.4752311587
S130,base_strats,42,-65.5956795404
S130,base_strats,48,-55.2113203983
S130,base_strats,43,-67.547605444
S130,base_strats,49,-72.7830888119
S130,base_strats,24,-66.7743862521
S130,base_strats,25,-59.0479924116
S130,base_strats,26,-56.1803949694
S130,base_strats,27,-60.740335811
S130,base_strats,20,-57.1808816185
S130,base_strats,21,-62.3963435662
S130,base_strats,22,-58.1731027588
S130,base_strats,23,-59.8753514119
S130,base_strats,46,-57.1108662431
S130,base_strats,47,-56.8244537592
S130,base_strats,44,-56.1931056988
S130,base_strats,45,-59.1133289581
S130,base_strats,28,-61.6492657877
S130,base_strats,29,-62.8125685286
S130,base_strats,40,-55.7957125441
S130,base_strats,41,-58.8899477335
S130,base_strats,1,-60.1475295263
S130,base_strats,0,-63.9538486153
S130,base_strats,3,-59.09277872
S130,base_strats,2,-62.1703005795
S130,base_strats,5,-62.6245316548
S130,base_strats,4,-66.9044690175
S130,base_strats,7,-61.8875002218
S130,base_strats,6,-58.1149716518
S130,base_strats,9,-60.093219807
S130,base_strats,8,-61.9773417146
S130,base_strats,39,-57.9904399544
S130,base_strats,38,-59.7898877406
S130,base_strats,11,-63.4282977982
S130,base_strats,10,-63.4129782622
S130,base_strats,13,-57.534239045
S130,base_strats,12,-57.7255311871
S130,base_strats,15,-57.9922415047
S130,base_strats,14,-57.9403021084
S130,base_strats,17,-57.8773260749
S130,base_strats,16,-65.3229181985
S130,base_strats,19,-58.2479861834
S130,base_strats,18,-57.0318412915
S130,base_strats,31,-62.0786810443
S130,base_strats,30,-59.706837358
S130,base_strats,37,-65.9926498198
S130,base_strats,36,-59.0036190883
S130,base_strats,35,-59.1156717084
S130,base_strats,34,-63.7051670279
S130,base_strats,33,-59.95998821
S130,base_strats,32,-58.2355075281
S178,base_strats,42,-15.9303725625
S178,base_strats,48,-19.2505256721
S178,base_strats,43,-15.9440788101
S178,base_strats,49,-13.1287577242
S178,base_strats,24,-20.0717493139
S178,base_strats,25,-17.1031111784
S178,base_strats,26,-19.0878223318
S178,base_strats,27,-23.6772589807
S178,base_strats,20,-20.0830053295
S178,base_strats,21,-35.2685935875
S178,base_strats,22,-19.9895912728
S178,base_strats,23,-21.2500491427
S178,base_strats,46,-23.2431670676
S178,base_strats,47,-35.8149543956
S178,base_strats,44,-17.4958812828
S178,base_strats,45,-19.2798053763
S178,base_strats,28,-14.4342227964
S178,base_strats,29,-16.8045661547
S178,base_strats,40,-17.4654055101
S178,base_strats,41,-18.4651794444
S178,base_strats,1,-16.0383156031
S178,base_strats,0,-27.2395734659
S178,base_strats,3,-24.2996559967
S178,base_strats,2,-22.8152178191
S178,base_strats,5,-32.7385182442
