WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH
S179,BalAdjust_Adj_CD_0.25_2,Y,0,0,1,0.1714165952419126,0.0459816161767221,0.782601788581366,-0.2451312837735196
S179,Centered_CD_0_0_1.0,Y,0,0,1,0.1245477480035221,0.1771585436400195,0.6982937083564591,-0.3591154791142298
S179,Centered_W_4_0_2.0,Y,1,0,0,0.9599980430226832,0.0206758002467903,0.0193261567305273,-0.0408240330403713
S179,BalAdjust_Adj_CW_0.5_3,Y,1,0,0,0.866925231214052,0.0662262689206675,0.0668484998652813,-0.1428025444277862
S179,BalAdjust_Adj_CW_0.25_5,Y,1,0,0,0.8729460362237178,0.0642018036462729,0.0628521601300099,-0.1358815392298362
S179,Centered_W_1_0_0.25,Y,1,0,0,0.908711589404688,0.0520550119999057,0.0392333985954069,-0.0957275185328617
S179,BalAdjust_Raw_CW_0.25_4,Y,1,0,0,0.9249073115998444,0.0439571509023275,0.0311355374978288,-0.0780617501662794
S179,BalAdjust_Adj_CW_0.25_0,Y,1,0,0,0.8649885973409174,0.0618399274928126,0.0731714751662707,-0.1450389544019799
S179,Centered_D_4_0_0.25,Y,1,0,0,0.961347686538946,0.0193261567305273,0.0193261567305273,-0.0394191388378514
S179,Uncentered_CD_4_0_1.0,Y,0,0,1,0.1681243543985261,0.0382211659582097,0.793654479643265,-0.2311070766236577
S179,Uncentered_W_2_0_0.5,Y,1,0,0,0.8786820211678357,0.0834342237530211,0.0378837550791439,-0.1293321974068181
S179,Centered_CW_1_0_0.25,Y,1,0,0,0.9026381935815044,0.0523924228789714,0.0449693835395248,-0.1024334774152442
S179,BalAdjust_Adj_CW_0.5_0,Y,1,0,0,0.8823935408375589,0.0753363626554429,0.0422700965069987,-0.1251171310633358
S179,Uncentered_CW_3_0_0.25,Y,1,0,0,0.8544722936403686,0.0625147492509441,0.083012957108688,-0.1572712010125856
S179,Centered_CW_3_0_1.0,Y,1,0,0,0.957298755990157,0.0233750872793164,0.0193261567305273,-0.0436397565290996
S179,BalAdjust_Raw_CD_0.25_4,Y,1,0,0,0.15429050835683,0.0392333985954069,0.8064760930477637,-1.868918035718773
S179,Uncentered_W_1_0_0.25,Y,1,0,0,0.7735403100241155,0.06937609973128,0.1570835902446052,-0.2567774965271316
S179,Centered_D_0_0_0.25,Y,0,1,0,0.3178767705724072,0.4487748414241456,0.2333483880034479,-0.8012339837777578
S179,Centered_CD_1_0_2.0,Y,0,0,1,0.7622693044361606,0.1600264933009479,0.0777042022628922,-2.554845939893471
S179,BalAdjust_Adj_CW_0.5_1,Y,1,0,0,0.9023007827024386,0.0689255559531935,0.0287736613443685,-0.1028073525295052
S179,Centered_W_4_0_0.5,Y,1,0,0,0.961347686538946,0.0193261567305273,0.0193261567305273,-0.0394191388378514
S179,Centered_W_2_0_2.0,Y,1,0,0,0.8888043475398084,0.091869495729665,0.0193261567305273,-0.1178781491972484
S179,Uncentered_D_2_0_1.0,Y,1,0,0,0.4646351405582325,0.4211051615227572,0.114259697919011,-0.7665028253497647
S179,BalAdjust_Raw_CD_0.25_5,Y,1,0,0,0.1310091577012928,0.0513801902417742,0.8176106520569337,-2.032488052107565
S179,Uncentered_CD_3_0_2.0,Y,1,0,0,0.3940304232502256,0.5563583088506007,0.0496112678991744,-0.9313271562941028
S179,Centered_CD_2_0_1.0,Y,0,0,1,0.1183845329610821,0.0783730605670347,0.8032424064718838,-0.2190987345361338
S179,BalAdjust_Raw_CW_0.25_5,Y,0,0,1,0.886442471386348,0.0618399274928126,0.0517176011208399,-2.961957108195151
S179,Centered_W_0_0_0.5,Y,1,0,0,0.8638359424889424,0.0898450304552705,0.0463190270557878,-0.1463724095863717
S179,Uncentered_CD_2_0_1.0,Y,1,0,0,0.0388959877163412,0.0817471693576923,0.8793568429259672,-3.2468641772161835
S179,Centered_D_2_0_0.25,Y,0,1,0,0.6165678066290649,0.3226570893288382,0.0607751040420977,-1.131165162646297
S179,Centered_CW_0_0_2.0,Y,1,0,0,0.3697348521394947,0.1603639041800137,0.4699012436804922,-0.9949691460749368
S179,BalAdjust_Adj_CD_0.25_3,Y,1,0,0,0.1214524958244236,0.0591406404602866,0.8194068637152906,-2.1082320735234235
S179,BalAdjust_Raw_CW_0.5_5,Y,1,0,0,0.9444771425856584,0.0328225918931575,0.0227002655211848,-0.0571237928779757
S179,BalAdjust_Raw_CD_0.5_1,Y,0,0,1,0.4216335976121219,0.0510427793627084,0.5273236230251703,-0.6399408334773256
S179,Centered_CD_3_0_0.5,Y,1,0,0,0.2796495829287386,0.0284362504653027,0.6919141666059594,-1.2742179491201269
S179,BalAdjust_Raw_CD_0.25_2,Y,0,0,1,0.18263501001635,0.0375463442000781,0.7798186457835726,-0.2486938917377479
S179,BalAdjust_Adj_CD_0.25_5,Y,0,0,1,0.0979428915528486,0.066901090678799,0.835156017768353,-0.1801367239583552
S179,BalAdjust_Raw_CW_0.25_2,Y,1,0,0,0.92524472247891,0.0466564379348536,0.0280988395862369,-0.0776970116187532
S179,Centered_D_0_0_1.0,Y,0,1,0,0.2546911169678543,0.5856917294675535,0.1596171535645928,-0.5349616867517584
S179,Centered_W_3_0_0.25,Y,1,0,0,0.9481886622553816,0.0297858939815657,0.0220254437630533,-0.0532017857092281
S179,Centered_CD_4_0_1.0,Y,0,1,0,0.8249066437713853,0.019663567609593,0.1554297886190224,-3.9289877153346633
S179,Uncentered_W_1_0_1.0,Y,1,0,0,0.3237258884155457,0.4530773270867331,0.2231967844977218,-1.1278581446783982
S179,Centered_CW_0_0_0.5,Y,1,0,0,0.847640220293786,0.0938939610040595,0.0584658187021551,-0.1652990017390666
S179,Centered_W_0_0_2.0,Y,1,0,0,0.1304846972479207,0.8012040264715149,0.068311276280565,-2.03649932156321
S179,BalAdjust_Raw_CD_0.25_1,Y,1,0,0,0.2148647063301169,0.057116175185892,0.7280191184839917,-1.537746721812932
S179,Centered_W_1_0_1.0,Y,1,0,0,0.8827309517166247,0.0864709216646129,0.030798126618763,-0.1247348227506941
S179,Uncentered_W_4_0_2.0,Y,1,0,0,0.7837112515736132,0.0438460058213032,0.1724427426050843,-0.2437146280356766
S179,Uncentered_W_4_0_0.5,Y,1,0,0,0.9603354539017488,0.0203383893677245,0.0193261567305273,-0.0404726244094451
S179,BalAdjust_Raw_CD_0.5_4,Y,0,0,1,0.1463077679762689,0.0689255559531935,0.7847666760705382,-0.2423688333163264
S179,BalAdjust_Adj_CD_0.5_5,Y,1,0,0,0.3877520874907685,0.0783730605670347,0.5338748519421974,-0.9473890933403196
S179,BalAdjust_Raw_CW_0.25_0,Y,1,0,0,0.8913066459080464,0.0574535860649578,0.0512397680269965,-0.1150667514522541
S179,Uncentered_CD_0_0_0.25,Y,0,0,1,0.0270866069490397,0.0388959877163412,0.93401740533462,-0.0682602056650231
S179,Centered_D_2_0_1.0,Y,0,1,0,0.4733805340981851,0.4733805340981851,0.0532389318036303,-0.7478557021008984
S179,BalAdjust_Raw_CW_0.5_2,Y,1,0,0,0.9100612329209512,0.0611651057346811,0.0287736613443685,-0.0942433928109173
S179,Centered_W_2_0_0.5,Y,1,0,0,0.9333425835764882,0.044631972660459,0.0220254437630533,-0.068982960561256
S179,Uncentered_CD_1_0_2.0,Y,0,0,1,0.059285038311057,0.6004792538789402,0.3402357078100035,-1.0781166432997205
S179,Centered_D_1_0_0.5,Y,0,1,0,0.7277263471464582,0.2246868502287626,0.0475868026247798,-1.4930476229596308
S179,Centered_D_1_0_2.0,Y,0,1,0,0.428163500667381,0.5525103426020923,0.0193261567305273,-0.5932831261236434
S179,Centered_CW_2_0_2.0,Y,1,0,0,0.3208003355849783,0.1256105836362407,0.5535890807787817,-1.136936356902487
S179,Uncentered_D_4_0_0.25,Y,1,0,0,0.7598662242409688,0.0930846804851393,0.1470490952738925,-0.2746128819307954
S179,BalAdjust_Adj_CW_0.5_5,Y,1,0,0,0.9222080245673184,0.0527298337580372,0.0250621416746451,-0.0809844576996582
S179,BalAdjust_Adj_CD_0.5_3,Y,0,0,1,0.3964136252654539,0.0756737735345087,0.5279126012000381,-0.6388245370073827
S179,Uncentered_CW_4_0_2.0,Y,0,1,0,0.2417251057125851,0.3856417786331103,0.3726331156543052,-0.9528463750372989
S179,Centered_CW_1_0_1.0,Y,1,0,0,0.8773323776515727,0.0854586890274156,0.0372089333210124,-0.1308693645085508
S179,Uncentered_D_0_0_1.0,Y,0,1,0,0.62101071450643,0.2866067160823198,0.0923825694112508,-1.2496443302188056
S179,Uncentered_D_3_0_0.5,Y,1,0,0,0.7861316819945802,0.173817687619108,0.0400506303863125,-0.2406309662409919
S179,BalAdjust_Raw_CD_0.5_2,Y,0,0,1,0.5381381213810498,0.0598154622184181,0.4020464164005327,-0.9111877333456168
S179,Uncentered_D_3_0_2.0,Y,0,0,1,0.5054092661116714,0.4084219825150398,0.0861687513732895,-2.451447680107124
S179,BalAdjust_Adj_CW_0.25_4,Y,1,0,0,0.8901539910560714,0.0611651057346811,0.0486809032092481,-0.1163608075643111
S179,BalAdjust_Adj_CW_0.5_2,Y,1,0,0,0.8678848730377314,0.0868083325436786,0.0453067944185905,-0.1416962078677104
S179,Uncentered_W_2_0_2.0,Y,1,0,0,0.6777389340492048,0.1882032834299331,0.1340577825208627,-0.3889931182184646
S179,Uncentered_CW_2_0_2.0,Y,1,0,0,0.2730849794219289,0.1634006020916055,0.5635144184864663,-1.297972252300919
S179,BalAdjust_Raw_CW_0.25_1,Y,1,0,0,0.8923188785452437,0.057116175185892,0.050564946268865,-0.1139317231270923
S179,Uncentered_CD_4_0_0.25,Y,1,0,0,0.1795963242867618,0.0270866069490397,0.7933170687641992,-1.717043589432815
S179,BalAdjust_Raw_CD_0.25_0,Y,0,0,1,0.1309818683855358,0.0577909969440236,0.8112271346704414,-0.209207196667132
S179,Uncentered_D_1_0_2.0,Y,1,0,0,0.7985126907109743,0.1796022877407508,0.0218850215482756,-0.2250044182649191
S179,BalAdjust_Raw_CD_0.5_0,Y,0,0,1,0.541482953037954,0.0500305467255111,0.4084865002365355,-0.8952964123847326
S179,BalAdjust_Raw_CD_0.5_3,Y,0,1,0,0.4050731752221428,0.0712874321066538,0.523639392671204,-2.6410352348877453
S179,BalAdjust_Adj_CD_0.5_2,Y,1,0,0,0.5110321181567686,0.0719622538647853,0.4170056279784467,-0.6713228372178826
S179,Centered_D_3_0_2.0,Y,1,0,0,0.8842483067634226,0.0960881256269851,0.019663567609593,-0.1230173657828332
S179,Centered_CW_4_0_0.5,Y,1,0,0,0.961347686538946,0.0193261567305273,0.0193261567305273,-0.0394191388378514
S179,Uncentered_W_0_0_2.0,Y,1,0,0,0.3093576428304959,0.5568654190781974,0.1337769380913073,-1.173257251215305
S179,Uncentered_D_1_0_0.5,Y,1,0,0,0.7446827346830097,0.2001942904537437,0.0551229748632472,-0.2947970107923737
S179,Centered_CW_2_0_0.5,Y,1,0,0,0.9184965048975948,0.053067244637103,0.0284362504653027,-0.0850171795627268
S179,BalAdjust_Raw_CD_0.5_5,Y,0,0,1,0.428130247897635,0.0588032295812208,0.5130665225211448,-0.6673497686877563
S179,Centered_CD_0_0_0.25,Y,0,0,1,0.131884943759705,0.0818622900747093,0.7862527661655863,-0.2404769527980491
S179,Uncentered_W_3_0_0.25,Y,1,0,0,0.9380663358834088,0.0361967006838151,0.0257369634327766,-0.063934611918488
S179,BalAdjust_Adj_CW_0.25_3,Y,1,0,0,0.8729460362237178,0.0618399274928126,0.0652140362834702,-0.1358815392298362
S179,BalAdjust_Adj_CW_0.5_4,Y,1,0,0,0.9168094505022664,0.0574535860649578,0.0257369634327766,-0.0868556249353202
S179,Uncentered_CD_1_0_0.5,Y,0,0,1,0.0462917377400308,0.0972407804789601,0.8564674817810097,-0.1549389283356573
