WID,TrialName,TrialBase,Response,NormResp,TrialType,Materials,Centering,StrutSize,ShapeType,TrialNumber,RevType,CorrectResp,TrialOrd,Time
S057,CB_pure_uncentered_0.25_0_mixed_N,CB_pure_uncentered_0.25_0,L,L,CB,pure,uncentered,0.25,mixed,0.25,N,B,49,3258
S057,W_mixed_uncentered_0.25_0_blocks_R,W_mixed_uncentered_0.25_0,R,L,W,mixed,uncentered,0.25,blocks,0.25,R,L,50,2581
S057,CW_mixed_centered_1.0_0_mixed_N,CW_mixed_centered_1.0_0,L,L,CW,mixed,centered,1.0,mixed,1.0,N,L,51,2866
S057,CW_pure_uncentered_0.25_1_blocks_N,CW_pure_uncentered_0.25_1,L,L,CW,pure,uncentered,0.25,blocks,0.25,N,L,52,5271
S057,CW_pure_centered_1.0_1_blocks_N,CW_pure_centered_1.0_1,L,L,CW,pure,centered,1.0,blocks,1.0,N,L,53,1621
S057,B_pure_centered_1.0_1_blocks_N,B_pure_centered_1.0_1,B,B,B,pure,centered,1.0,blocks,1.0,N,B,54,1272
S057,CD_pure_uncentered_0.25_1_blocks_N,CD_pure_uncentered_0.25_1,R,R,CD,pure,uncentered,0.25,blocks,0.25,N,L,55,2864
S057,W_mixed_centered_1.0_0_mixed_N,W_mixed_centered_1.0_0,L,L,W,mixed,centered,1.0,mixed,1.0,N,L,56,3917
S057,D_mixed_centered_0.25_0_mixed_N,D_mixed_centered_0.25_0,B,B,D,mixed,centered,0.25,mixed,0.25,N,L,57,2792
S057,CB_pure_uncentered_0.25_1_mixed_R,CB_pure_uncentered_0.25_1,R,L,CB,pure,uncentered,0.25,mixed,0.25,R,B,58,2632
S057,CW_mixed_centered_0.25_0_blocks_R,CW_mixed_centered_0.25_0,L,R,CW,mixed,centered,0.25,blocks,0.25,R,L,59,6818
S057,W_mixed_uncentered_1.0_1_mixed_R,W_mixed_uncentered_1.0_1,B,B,W,mixed,uncentered,1.0,mixed,1.0,R,L,60,1694
S057,B_pure_uncentered_0.25_1_mixed_R,B_pure_uncentered_0.25_1,L,R,B,pure,uncentered,0.25,mixed,0.25,R,B,61,7010
S057,D_pure_uncentered_0.25_1_mixed_R,D_pure_uncentered_0.25_1,B,B,D,pure,uncentered,0.25,mixed,0.25,R,L,62,1743
S057,W_mixed_uncentered_0.25_1_mixed_R,W_mixed_uncentered_0.25_1,R,L,W,mixed,uncentered,0.25,mixed,0.25,R,L,63,8510
S057,CB_mixed_uncentered_1.0_0_blocks_R,CB_mixed_uncentered_1.0_0,L,R,CB,mixed,uncentered,1.0,blocks,1.0,R,B,64,5243
S057,CW_pure_centered_1.0_0_mixed_N,CW_pure_centered_1.0_0,B,B,CW,pure,centered,1.0,mixed,1.0,N,L,65,2396
S057,CB_mixed_uncentered_1.0_1_blocks_N,CB_mixed_uncentered_1.0_1,B,B,CB,mixed,uncentered,1.0,blocks,1.0,N,B,66,3108
S057,B_mixed_uncentered_0.25_0_mixed_N,B_mixed_uncentered_0.25_0,B,B,B,mixed,uncentered,0.25,mixed,0.25,N,B,67,2338
S057,W_pure_uncentered_1.0_1_mixed_R,W_pure_uncentered_1.0_1,R,L,W,pure,uncentered,1.0,mixed,1.0,R,L,68,2744
S057,B_pure_centered_1.0_0_blocks_R,B_pure_centered_1.0_0,B,B,B,pure,centered,1.0,blocks,1.0,R,B,69,13114
S057,B_mixed_centered_1.0_0_blocks_R,B_mixed_centered_1.0_0,B,B,B,mixed,centered,1.0,blocks,1.0,R,B,70,1720
S057,D_mixed_uncentered_0.25_1_blocks_N,D_mixed_uncentered_0.25_1,R,R,D,mixed,uncentered,0.25,blocks,0.25,N,L,71,5408
S057,CD_mixed_centered_0.25_1_mixed_R,CD_mixed_centered_0.25_1,L,R,CD,mixed,centered,0.25,mixed,0.25,R,L,72,1483
S057,CB_pure_centered_0.25_0_mixed_N,CB_pure_centered_0.25_0,L,L,CB,pure,centered,0.25,mixed,0.25,N,B,73,226
S057,CD_mixed_centered_1.0_0_mixed_N,CD_mixed_centered_1.0_0,L,L,CD,mixed,centered,1.0,mixed,1.0,N,L,74,4941
S057,CD_mixed_uncentered_1.0_1_blocks_N,CD_mixed_uncentered_1.0_1,R,R,CD,mixed,uncentered,1.0,blocks,1.0,N,L,75,1794
S057,D_mixed_uncentered_0.25_1_mixed_R,D_mixed_uncentered_0.25_1,B,B,D,mixed,uncentered,0.25,mixed,0.25,R,L,76,5439
S057,W_pure_centered_0.25_1_mixed_R,W_pure_centered_0.25_1,B,B,W,pure,centered,0.25,mixed,0.25,R,L,77,2054
S057,W_mixed_centered_1.0_0_blocks_R,W_mixed_centered_1.0_0,R,L,W,mixed,centered,1.0,blocks,1.0,R,L,78,3996
S057,W_pure_uncentered_1.0_0_mixed_N,W_pure_uncentered_1.0_0,B,B,W,pure,uncentered,1.0,mixed,1.0,N,L,79,2249
S057,B_pure_uncentered_1.0_1_blocks_N,B_pure_uncentered_1.0_1,B,B,B,pure,uncentered,1.0,blocks,1.0,N,B,80,2374
S057,W_mixed_centered_0.25_0_mixed_N,W_mixed_centered_0.25_0,L,L,W,mixed,centered,0.25,mixed,0.25,N,L,81,3527
S057,CB_pure_centered_1.0_0_mixed_N,CB_pure_centered_1.0_0,L,L,CB,pure,centered,1.0,mixed,1.0,N,B,82,6365
S057,D_mixed_uncentered_1.0_1_mixed_R,D_mixed_uncentered_1.0_1,L,R,D,mixed,uncentered,1.0,mixed,1.0,R,L,83,7697
S057,D_mixed_centered_0.25_0_blocks_R,D_mixed_centered_0.25_0,L,R,D,mixed,centered,0.25,blocks,0.25,R,L,84,5063
S057,CW_pure_uncentered_0.25_1_mixed_R,CW_pure_uncentered_0.25_1,B,B,CW,pure,uncentered,0.25,mixed,0.25,R,L,85,2099
S057,D_pure_centered_1.0_0_mixed_N,D_pure_centered_1.0_0,L,L,D,pure,centered,1.0,mixed,1.0,N,L,86,2728
S057,B_mixed_uncentered_0.25_0_blocks_R,B_mixed_uncentered_0.25_0,B,B,B,mixed,uncentered,0.25,blocks,0.25,R,B,87,4322
S057,CW_mixed_uncentered_0.25_0_blocks_R,CW_mixed_uncentered_0.25_0,R,L,CW,mixed,uncentered,0.25,blocks,0.25,R,L,88,1944
S057,B_pure_centered_0.25_0_mixed_N,B_pure_centered_0.25_0,B,B,B,pure,centered,0.25,mixed,0.25,N,B,89,1541
S057,B_pure_uncentered_1.0_0_blocks_R,B_pure_uncentered_1.0_0,B,B,B,pure,uncentered,1.0,blocks,1.0,R,B,90,1833
S057,CD_mixed_centered_1.0_1_mixed_R,CD_mixed_centered_1.0_1,R,L,CD,mixed,centered,1.0,mixed,1.0,R,L,91,3535
S057,CD_mixed_uncentered_0.25_1_mixed_R,CD_mixed_uncentered_0.25_1,B,B,CD,mixed,uncentered,0.25,mixed,0.25,R,L,92,2256
S057,CB_pure_centered_0.25_1_blocks_N,CB_pure_centered_0.25_1,L,L,CB,pure,centered,0.25,blocks,0.25,N,B,93,1650
S057,B_mixed_uncentered_0.25_1_mixed_R,B_mixed_uncentered_0.25_1,B,B,B,mixed,uncentered,0.25,mixed,0.25,R,B,94,3359
S057,W_mixed_centered_0.25_1_mixed_R,W_mixed_centered_0.25_1,B,B,W,mixed,centered,0.25,mixed,0.25,R,L,95,1335
S057,B_mixed_uncentered_1.0_1_blocks_N,B_mixed_uncentered_1.0_1,B,B,B,mixed,uncentered,1.0,blocks,1.0,N,B,96,1898
S057,CB_pure_uncentered_1.0_0_mixed_N,CB_pure_uncentered_1.0_0,L,L,CB,pure,uncentered,1.0,mixed,1.0,N,B,97,3373
S057,CW_pure_uncentered_1.0_0_blocks_R,CW_pure_uncentered_1.0_0,R,L,CW,pure,uncentered,1.0,blocks,1.0,R,L,98,1672
S057,CD_mixed_uncentered_0.25_0_blocks_R,CD_mixed_uncentered_0.25_0,L,R,CD,mixed,uncentered,0.25,blocks,0.25,R,L,99,1202
S057,CW_pure_centered_0.25_0_mixed_N,CW_pure_centered_0.25_0,L,L,CW,pure,centered,0.25,mixed,0.25,N,L,100,2239
S057,CB_pure_uncentered_1.0_0_blocks_R,CB_pure_uncentered_1.0_0,R,L,CB,pure,uncentered,1.0,blocks,1.0,R,B,101,2899
S057,D_pure_centered_0.25_1_blocks_N,D_pure_centered_0.25_1,B,B,D,pure,centered,0.25,blocks,0.25,N,L,102,2819
S057,W_mixed_uncentered_0.25_1_blocks_N,W_mixed_uncentered_0.25_1,L,L,W,mixed,uncentered,0.25,blocks,0.25,N,L,103,2302
S057,CD_pure_uncentered_0.25_0_mixed_N,CD_pure_uncentered_0.25_0,B,B,CD,pure,uncentered,0.25,mixed,0.25,N,L,104,4039
S057,CW_mixed_uncentered_0.25_1_blocks_N,CW_mixed_uncentered_0.25_1,B,B,CW,mixed,uncentered,0.25,blocks,0.25,N,L,105,8773
S057,D_pure_centered_0.25_1_mixed_R,D_pure_centered_0.25_1,R,L,D,pure,centered,0.25,mixed,0.25,R,L,106,2111
S057,CW_mixed_uncentered_0.25_1_mixed_R,CW_mixed_uncentered_0.25_1,L,R,CW,mixed,uncentered,0.25,mixed,0.25,R,L,107,3342
S057,CD_pure_uncentered_1.0_1_mixed_R,CD_pure_uncentered_1.0_1,B,B,CD,pure,uncentered,1.0,mixed,1.0,R,L,108,3105
S057,CB_pure_centered_0.25_1_mixed_R,CB_pure_centered_0.25_1,R,L,CB,pure,centered,0.25,mixed,0.25,R,B,109,1443
S057,CB_mixed_uncentered_0.25_1_blocks_N,CB_mixed_uncentered_0.25_1,L,L,CB,mixed,uncentered,0.25,blocks,0.25,N,B,110,1667
S057,W_mixed_uncentered_1.0_0_mixed_N,W_mixed_uncentered_1.0_0,B,B,W,mixed,uncentered,1.0,mixed,1.0,N,L,111,3097
S057,CB_mixed_uncentered_1.0_1_mixed_R,CB_mixed_uncentered_1.0_1,R,L,CB,mixed,uncentered,1.0,mixed,1.0,R,B,112,6341
S057,CB_mixed_centered_0.25_1_mixed_R,CB_mixed_centered_0.25_1,R,L,CB,mixed,centered,0.25,mixed,0.25,R,B,113,2384
S057,D_pure_centered_0.25_0_blocks_R,D_pure_centered_0.25_0,B,B,D,pure,centered,0.25,blocks,0.25,R,L,114,4215
S057,W_mixed_centered_0.25_0_blocks_R,W_mixed_centered_0.25_0,R,L,W,mixed,centered,0.25,blocks,0.25,R,L,115,1943
S057,W_pure_centered_0.25_1_blocks_N,W_pure_centered_0.25_1,B,B,W,pure,centered,0.25,blocks,0.25,N,L,116,1679
S057,CW_pure_centered_0.25_1_mixed_R,CW_pure_centered_0.25_1,L,R,CW,pure,centered,0.25,mixed,0.25,R,L,117,7950
S057,D_mixed_uncentered_1.0_0_mixed_N,D_mixed_uncentered_1.0_0,R,R,D,mixed,uncentered,1.0,mixed,1.0,N,L,118,4132
S057,CW_pure_centered_0.25_0_blocks_R,CW_pure_centered_0.25_0,R,L,CW,pure,centered,0.25,blocks,0.25,R,L,119,4497
S057,CB_mixed_uncentered_0.25_0_blocks_R,CB_mixed_uncentered_0.25_0,R,L,CB,mixed,uncentered,0.25,blocks,0.25,R,B,120,4154
S057,CB_mixed_centered_0.25_1_blocks_N,CB_mixed_centered_0.25_1,L,L,CB,mixed,centered,0.25,blocks,0.25,N,B,121,1812
S057,W_mixed_uncentered_1.0_0_blocks_R,W_mixed_uncentered_1.0_0,B,B,W,mixed,uncentered,1.0,blocks,1.0,R,L,122,2597
S057,D_pure_centered_1.0_0_blocks_R,D_pure_centered_1.0_0,B,B,D,pure,centered,1.0,blocks,1.0,R,L,123,8045
S057,W_mixed_centered_1.0_1_mixed_R,W_mixed_centered_1.0_1,R,L,W,mixed,centered,1.0,mixed,1.0,R,L,124,2602
S057,CW_pure_centered_1.0_0_blocks_R,CW_pure_centered_1.0_0,R,L,CW,pure,centered,1.0,blocks,1.0,R,L,125,3417
S057,W_pure_centered_1.0_0_blocks_R,W_pure_centered_1.0_0,R,L,W,pure,centered,1.0,blocks,1.0,R,L,126,1265
S057,CD_mixed_uncentered_0.25_1_blocks_N,CD_mixed_uncentered_0.25_1,L,L,CD,mixed,uncentered,0.25,blocks,0.25,N,L,127,2402
S057,CB_mixed_centered_0.25_0_blocks_R,CB_mixed_centered_0.25_0,R,L,CB,mixed,centered,0.25,blocks,0.25,R,B,128,1708
S057,B_mixed_centered_0.25_1_mixed_R,B_mixed_centered_0.25_1,B,B,B,mixed,centered,0.25,mixed,0.25,R,B,129,7264
S057,CB_mixed_centered_1.0_0_blocks_R,CB_mixed_centered_1.0_0,R,L,CB,mixed,centered,1.0,blocks,1.0,R,B,130,3331
S057,CB_mixed_centered_1.0_1_blocks_N,CB_mixed_centered_1.0_1,L,L,CB,mixed,centered,1.0,blocks,1.0,N,B,131,2200
S057,CD_pure_centered_0.25_0_mixed_N,CD_pure_centered_0.25_0,R,R,CD,pure,centered,0.25,mixed,0.25,N,L,132,1714
S057,B_mixed_uncentered_0.25_1_blocks_N,B_mixed_uncentered_0.25_1,B,B,B,mixed,uncentered,0.25,blocks,0.25,N,B,133,1279
S057,W_pure_uncentered_0.25_1_mixed_R,W_pure_uncentered_0.25_1,R,L,W,pure,uncentered,0.25,mixed,0.25,R,L,134,2615
S057,B_mixed_centered_0.25_0_blocks_R,B_mixed_centered_0.25_0,B,B,B,mixed,centered,0.25,blocks,0.25,R,B,135,1896
S057,D_mixed_centered_0.25_1_blocks_N,D_mixed_centered_0.25_1,B,B,D,mixed,centered,0.25,blocks,0.25,N,L,136,1335
S057,D_mixed_centered_1.0_1_blocks_N,D_mixed_centered_1.0_1,R,R,D,mixed,centered,1.0,blocks,1.0,N,L,137,3562
S057,W_mixed_centered_1.0_1_blocks_N,W_mixed_centered_1.0_1,L,L,W,mixed,centered,1.0,blocks,1.0,N,L,138,2006
S057,D_mixed_centered_1.0_0_mixed_N,D_mixed_centered_1.0_0,L,L,D,mixed,centered,1.0,mixed,1.0,N,L,139,4893
S057,W_pure_uncentered_0.25_0_blocks_R,W_pure_uncentered_0.25_0,R,L,W,pure,uncentered,0.25,blocks,0.25,R,L,140,3223
S057,CD_mixed_centered_1.0_0_blocks_R,CD_mixed_centered_1.0_0,R,L,CD,mixed,centered,1.0,blocks,1.0,R,L,141,11269
S057,D_mixed_uncentered_1.0_1_blocks_N,D_mixed_uncentered_1.0_1,B,B,D,mixed,uncentered,1.0,blocks,1.0,N,L,142,5668
S057,CD_pure_uncentered_0.25_0_blocks_R,CD_pure_uncentered_0.25_0,L,R,CD,pure,uncentered,0.25,blocks,0.25,R,L,143,1982
S057,CD_mixed_centered_0.25_0_blocks_R,CD_mixed_centered_0.25_0,L,R,CD,mixed,centered,0.25,blocks,0.25,R,L,144,1052
S057,CW_pure_uncentered_1.0_1_blocks_N,CW_pure_uncentered_1.0_1,L,L,CW,pure,uncentered,1.0,blocks,1.0,N,L,145,1560
S057,W_pure_centered_1.0_0_mixed_N,W_pure_centered_1.0_0,L,L,W,pure,centered,1.0,mixed,1.0,N,L,146,3193
S057,CW_pure_centered_0.25_1_blocks_N,CW_pure_centered_0.25_1,L,L,CW,pure,centered,0.25,blocks,0.25,N,L,147,1942
S057,D_pure_centered_1.0_1_blocks_N,D_pure_centered_1.0_1,B,B,D,pure,centered,1.0,blocks,1.0,N,L,148,1872
S057,W_pure_centered_1.0_1_mixed_R,W_pure_centered_1.0_1,R,L,W,pure,centered,1.0,mixed,1.0,R,L,149,1596
S057,CW_mixed_uncentered_0.25_0_mixed_N,CW_mixed_uncentered_0.25_0,L,L,CW,mixed,uncentered,0.25,mixed,0.25,N,L,150,4026
S057,CW_mixed_centered_0.25_1_mixed_R,CW_mixed_centered_0.25_1,B,B,CW,mixed,centered,0.25,mixed,0.25,R,L,151,3666
S057,CW_mixed_centered_1.0_1_blocks_N,CW_mixed_centered_1.0_1,L,L,CW,mixed,centered,1.0,blocks,1.0,N,L,152,3908
S057,W_pure_uncentered_1.0_0_blocks_R,W_pure_uncentered_1.0_0,R,L,W,pure,uncentered,1.0,blocks,1.0,R,L,153,1570
S057,B_pure_centered_0.25_1_blocks_N,B_pure_centered_0.25_1,B,B,B,pure,centered,0.25,blocks,0.25,N,B,154,1206
S057,CD_pure_centered_1.0_0_mixed_N,CD_pure_centered_1.0_0,R,R,CD,pure,centered,1.0,mixed,1.0,N,L,155,1132
S057,D_mixed_centered_1.0_1_mixed_R,D_mixed_centered_1.0_1,L,R,D,mixed,centered,1.0,mixed,1.0,R,L,156,1807
S057,W_pure_centered_0.25_0_blocks_R,W_pure_centered_0.25_0,R,L,W,pure,centered,0.25,blocks,0.25,R,L,157,1813
S057,W_pure_uncentered_0.25_1_blocks_N,W_pure_uncentered_0.25_1,L,L,W,pure,uncentered,0.25,blocks,0.25,N,L,158,3625
S057,CB_pure_centered_1.0_1_blocks_N,CB_pure_centered_1.0_1,L,L,CB,pure,centered,1.0,blocks,1.0,N,B,159,872
S057,D_pure_uncentered_0.25_1_blocks_N,D_pure_uncentered_0.25_1,L,L,D,pure,uncentered,0.25,blocks,0.25,N,L,160,3485
S057,CB_pure_uncentered_0.25_0_blocks_R,CB_pure_uncentered_0.25_0,R,L,CB,pure,uncentered,0.25,blocks,0.25,R,B,161,4336
S057,CD_mixed_uncentered_1.0_1_mixed_R,CD_mixed_uncentered_1.0_1,L,R,CD,mixed,uncentered,1.0,mixed,1.0,R,L,162,1281
S057,D_pure_uncentered_0.25_0_mixed_N,D_pure_uncentered_0.25_0,B,B,D,pure,uncentered,0.25,mixed,0.25,N,L,163,4639
S057,CW_pure_uncentered_1.0_1_mixed_R,CW_pure_uncentered_1.0_1,R,L,CW,pure,uncentered,1.0,mixed,1.0,R,L,164,1160
S057,W_mixed_centered_0.25_1_blocks_N,W_mixed_centered_0.25_1,L,L,W,mixed,centered,0.25,blocks,0.25,N,L,165,1200
S057,CB_mixed_centered_1.0_1_mixed_R,CB_mixed_centered_1.0_1,R,L,CB,mixed,centered,1.0,mixed,1.0,R,B,166,2770
S057,D_pure_uncentered_1.0_0_blocks_R,D_pure_uncentered_1.0_0,B,B,D,pure,uncentered,1.0,blocks,1.0,R,L,167,3328
S057,CD_pure_uncentered_1.0_0_blocks_R,CD_pure_uncentered_1.0_0,L,R,CD,pure,uncentered,1.0,blocks,1.0,R,L,168,2018
S057,CB_pure_centered_1.0_0_blocks_R,CB_pure_centered_1.0_0,R,L,CB,pure,centered,1.0,blocks,1.0,R,B,169,1958
S057,CW_mixed_centered_1.0_0_blocks_R,CW_mixed_centered_1.0_0,R,L,CW,mixed,centered,1.0,blocks,1.0,R,L,170,1824
S057,CW_pure_uncentered_0.25_0_blocks_R,CW_pure_uncentered_0.25_0,R,L,CW,pure,uncentered,0.25,blocks,0.25,R,L,171,4679
S057,CD_mixed_uncentered_1.0_0_mixed_N,CD_mixed_uncentered_1.0_0,R,R,CD,mixed,uncentered,1.0,mixed,1.0,N,L,172,2970
S057,CW_mixed_centered_0.25_0_mixed_N,CW_mixed_centered_0.25_0,L,L,CW,mixed,centered,0.25,mixed,0.25,N,L,173,10269
S057,B_mixed_centered_0.25_0_mixed_N,B_mixed_centered_0.25_0,B,B,B,mixed,centered,0.25,mixed,0.25,N,B,174,6731
S057,D_mixed_uncentered_0.25_0_mixed_N,D_mixed_uncentered_0.25_0,B,B,D,mixed,uncentered,0.25,mixed,0.25,N,L,175,3465
S057,CB_mixed_centered_0.25_0_mixed_N,CB_mixed_centered_0.25_0,L,L,CB,mixed,centered,0.25,mixed,0.25,N,B,176,9785
S057,CB_pure_centered_1.0_1_mixed_R,CB_pure_centered_1.0_1,B,B,CB,pure,centered,1.0,mixed,1.0,R,B,177,1349
S057,CD_pure_centered_1.0_0_blocks_R,CD_pure_centered_1.0_0,L,R,CD,pure,centered,1.0,blocks,1.0,R,L,178,2408
S057,D_pure_uncentered_1.0_0_mixed_N,D_pure_uncentered_1.0_0,L,L,D,pure,uncentered,1.0,mixed,1.0,N,L,179,2366
S057,B_mixed_uncentered_1.0_0_blocks_R,B_mixed_uncentered_1.0_0,B,B,B,mixed,uncentered,1.0,blocks,1.0,R,B,180,1714
S057,CW_mixed_centered_0.25_1_blocks_N,CW_mixed_centered_0.25_1,L,L,CW,mixed,centered,0.25,blocks,0.25,N,L,181,4628
S057,B_pure_centered_1.0_0_mixed_N,B_pure_centered_1.0_0,B,B,B,pure,centered,1.0,mixed,1.0,N,B,182,1768
S057,CW_mixed_uncentered_1.0_0_blocks_R,CW_mixed_uncentered_1.0_0,R,L,CW,mixed,uncentered,1.0,blocks,1.0,R,L,183,1330
S057,B_pure_uncentered_0.25_1_blocks_N,B_pure_uncentered_0.25_1,B,B,B,pure,uncentered,0.25,blocks,0.25,N,B,184,2559
S057,CD_pure_centered_0.25_1_mixed_R,CD_pure_centered_0.25_1,B,B,CD,pure,centered,0.25,mixed,0.25,R,L,185,2324
S057,CB_pure_uncentered_1.0_1_mixed_R,CB_pure_uncentered_1.0_1,L,R,CB,pure,uncentered,1.0,mixed,1.0,R,B,186,3967
S057,W_mixed_uncentered_1.0_1_blocks_N,W_mixed_uncentered_1.0_1,L,L,W,mixed,uncentered,1.0,blocks,1.0,N,L,187,1272
S057,CD_mixed_centered_0.25_0_mixed_N,CD_mixed_centered_0.25_0,R,R,CD,mixed,centered,0.25,mixed,0.25,N,L,188,1098
S057,B_mixed_centered_1.0_1_mixed_R,B_mixed_centered_1.0_1,B,B,B,mixed,centered,1.0,mixed,1.0,R,B,189,4289
S057,B_mixed_uncentered_1.0_1_mixed_R,B_mixed_uncentered_1.0_1,B,B,B,mixed,uncentered,1.0,mixed,1.0,R,B,190,1939
S057,D_pure_uncentered_0.25_0_blocks_R,D_pure_uncentered_0.25_0,R,L,D,pure,uncentered,0.25,blocks,0.25,R,L,191,2983
S058,W_pure_centered_0.25_0_blocks_R,W_pure_centered_0.25_0,R,L,W,pure,centered,0.25,blocks,0.25,R,L,0,2701
S058,D_pure_centered_1.0_0_mixed_N,D_pure_centered_1.0_0,B,B,D,pure,centered,1.0,mixed,1.0,N,L,1,6143
S058,CD_mixed_uncentered_0.25_0_mixed_N,CD_mixed_uncentered_0.25_0,R,R,CD,mixed,uncentered,0.25,mixed,0.25,N,L,2,2415
S058,B_mixed_centered_0.25_0_blocks_R,B_mixed_centered_0.25_0,B,B,B,mixed,centered,0.25,blocks,0.25,R,B,3,2079
S058,CB_pure_uncentered_0.25_1_blocks_N,CB_pure_uncentered_0.25_1,L,L,CB,pure,uncentered,0.25,blocks,0.25,N,B,4,2402
S058,W_mixed_centered_1.0_1_blocks_N,W_mixed_centered_1.0_1,B,B,W,mixed,centered,1.0,blocks,1.0,N,L,5,1254
S058,CW_pure_uncentered_0.25_0_mixed_N,CW_pure_uncentered_0.25_0,L,L,CW,pure,uncentered,0.25,mixed,0.25,N,L,6,6798
S058,D_mixed_uncentered_0.25_1_mixed_R,D_mixed_uncentered_0.25_1,R,L,D,mixed,uncentered,0.25,mixed,0.25,R,L,7,5908
S058,CD_mixed_centered_1.0_1_mixed_R,CD_mixed_centered_1.0_1,R,L,CD,mixed,centered,1.0,mixed,1.0,R,L,8,1617
S058,CB_pure_centered_0.25_0_blocks_R,CB_pure_centered_0.25_0,R,L,CB,pure,centered,0.25,blocks,0.25,R,B,9,2023
S058,CD_mixed_uncentered_1.0_1_blocks_N,CD_mixed_uncentered_1.0_1,R,R,CD,mixed,uncentered,1.0,blocks,1.0,N,L,10,6516
S058,D_pure_uncentered_1.0_0_mixed_N,D_pure_uncentered_1.0_0,L,L,D,pure,uncentered,1.0,mixed,1.0,N,L,11,5757
S058,D_mixed_uncentered_0.25_0_mixed_N,D_mixed_uncentered_0.25_0,B,B,D,mixed,uncentered,0.25,mixed,0.25,N,L,12,7383
S058,B_mixed_centered_1.0_1_mixed_R,B_mixed_centered_1.0_1,B,B,B,mixed,centered,1.0,mixed,1.0,R,B,13,6077
S058,CD_pure_centered_1.0_1_blocks_N,CD_pure_centered_1.0_1,B,B,CD,pure,centered,1.0,blocks,1.0,N,L,14,5494
S058,D_mixed_centered_0.25_1_mixed_R,D_mixed_centered_0.25_1,R,L,D,mixed,centered,0.25,mixed,0.25,R,L,15,7224
S058,CW_mixed_centered_1.0_0_mixed_N,CW_mixed_centered_1.0_0,L,L,CW,mixed,centered,1.0,mixed,1.0,N,L,16,2442
S058,CB_mixed_centered_1.0_0_mixed_N,CB_mixed_centered_1.0_0,B,B,CB,mixed,centered,1.0,mixed,1.0,N,B,17,4027
S058,CW_pure_uncentered_1.0_0_mixed_N,CW_pure_uncentered_1.0_0,R,R,CW,pure,uncentered,1.0,mixed,1.0,N,L,18,4117
S058,CW_mixed_uncentered_1.0_0_blocks_R,CW_mixed_uncentered_1.0_0,R,L,CW,mixed,uncentered,1.0,blocks,1.0,R,L,19,5221
S058,D_mixed_centered_0.25_0_blocks_R,D_mixed_centered_0.25_0,R,L,D,mixed,centered,0.25,blocks,0.25,R,L,20,5349
S058,CW_pure_centered_1.0_0_mixed_N,CW_pure_centered_1.0_0,B,B,CW,pure,centered,1.0,mixed,1.0,N,L,21,2636
S058,CD_mixed_uncentered_1.0_0_blocks_R,CD_mixed_uncentered_1.0_0,L,R,CD,mixed,uncentered,1.0,blocks,1.0,R,L,22,2703
S058,CD_mixed_centered_1.0_1_blocks_N,CD_mixed_centered_1.0_1,R,R,CD,mixed,centered,1.0,blocks,1.0,N,L,23,7539
S058,CD_mixed_centered_0.25_0_blocks_R,CD_mixed_centered_0.25_0,L,R,CD,mixed,centered,0.25,blocks,0.25,R,L,24,8223
S058,CD_pure_uncentered_0.25_0_blocks_R,CD_pure_uncentered_0.25_0,L,R,CD,pure,uncentered,0.25,blocks,0.25,R,L,25,6073
S058,CB_pure_centered_1.0_0_blocks_R,CB_pure_centered_1.0_0,R,L,CB,pure,centered,1.0,blocks,1.0,R,B,26,13076
S058,B_pure_uncentered_0.25_1_blocks_N,B_pure_uncentered_0.25_1,B,B,B,pure,uncentered,0.25,blocks,0.25,N,B,27,1293
S058,CD_pure_uncentered_1.0_1_mixed_R,CD_pure_uncentered_1.0_1,R,L,CD,pure,uncentered,1.0,mixed,1.0,R,L,28,4265
S058,D_mixed_centered_0.25_1_blocks_N,D_mixed_centered_0.25_1,B,B,D,mixed,centered,0.25,blocks,0.25,N,L,29,2658
S058,CD_pure_centered_0.25_0_blocks_R,CD_pure_centered_0.25_0,L,R,CD,pure,centered,0.25,blocks,0.25,R,L,30,3746
S058,CW_pure_centered_0.25_1_blocks_N,CW_pure_centered_0.25_1,L,L,CW,pure,centered,0.25,blocks,0.25,N,L,31,3053
S058,CD_pure_uncentered_0.25_1_blocks_N,CD_pure_uncentered_0.25_1,R,R,CD,pure,uncentered,0.25,blocks,0.25,N,L,32,4425
S058,D_pure_centered_1.0_1_mixed_R,D_pure_centered_1.0_1,B,B,D,pure,centered,1.0,mixed,1.0,R,L,33,8057
S058,D_pure_centered_0.25_0_mixed_N,D_pure_centered_0.25_0,B,B,D,pure,centered,0.25,mixed,0.25,N,L,34,3139
S058,CB_pure_uncentered_0.25_1_mixed_R,CB_pure_uncentered_0.25_1,R,L,CB,pure,uncentered,0.25,mixed,0.25,R,B,35,6758
S058,CW_mixed_centered_0.25_0_mixed_N,CW_mixed_centered_0.25_0,B,B,CW,mixed,centered,0.25,mixed,0.25,N,L,36,4989
S058,B_mixed_uncentered_1.0_1_blocks_N,B_mixed_uncentered_1.0_1,B,B,B,mixed,uncentered,1.0,blocks,1.0,N,B,37,2692
S058,CD_pure_centered_1.0_0_blocks_R,CD_pure_centered_1.0_0,L,R,CD,pure,centered,1.0,blocks,1.0,R,L,38,4994
S058,CW_pure_uncentered_1.0_1_mixed_R,CW_pure_uncentered_1.0_1,B,B,CW,pure,uncentered,1.0,mixed,1.0,R,L,39,5141
