WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH,HalfOrder
S153,Bal_1_BB_N,Y,0,1,0,0.0280000176351,0.959999963806,0.0120000185593,-0.0408220322228,first
S153,CW_6_CC_N,Y,1,0,0,0.627083037033,0.167689407669,0.205227555298,-0.466676311659,first
S153,Bal_2_CC_N,Y,0,1,0,0.360154623959,0.337383524054,0.302461851986,-1.08653494215,first
S153,Dist_3_CC_N,Y,0,1,0,0.462153942627,0.30184470087,0.236001356503,-1.1978426294,first
S153,CB_7_CC_N,Y,1,0,0,0.531084393458,0.161843358075,0.307072248467,-0.632834337302,first
S153,Weight_3_CC_N,Y,0,1,0,0.332925051311,0.367382846881,0.299692101807,-1.00135079515,first
S153,CB_6_BB_N,Y,1,0,0,0.549854142713,0.204611755062,0.245534102224,-0.598102230993,first
S153,Dist_3_CB_N,Y,0,1,0,0.439230918985,0.367537472381,0.193231608634,-1.00092999987,first
S153,Bal_2_CB_N,Y,0,1,0,0.289231603089,0.505383514351,0.205384882559,-0.682437703572,first
S153,CD_3_BB_N,Y,0,0,1,0.520298433169,0.146151259117,0.333550307714,-1.09796157728,first
S153,CW_1_CC_N,Y,1,0,0,0.599390938768,0.19584268067,0.204766380562,-0.511841241385,first
S153,CD_7_CB_N,Y,0,1,0,0.413380817903,0.169382182877,0.417236999221,-1.77559768012,first
S153,CD_4_BB_N,Y,1,0,0,0.365378118913,0.204611755062,0.430010126025,-1.00682251939,first
S153,CB_7_CB_N,Y,1,0,0,0.567084391379,0.204611755062,0.228303853558,-0.567247147918,first
S153,CW_1_CB_N,Y,1,0,0,0.647083035878,0.20753477986,0.145382184263,-0.435280652874,first
S153,CW_7_BC_N,Y,1,0,0,0.598160689178,0.198765705468,0.203073605355,-0.513895850128,first
S153,Weight_1_CC_N,Y,0,1,0,0.386156648779,0.413228894165,0.200614457055,-0.883753616385,first
S153,CB_5_CC_N,Y,0,1,0,0.507392294962,0.190304531194,0.302303173844,-1.65912969417,first
S153,Weight_3_BC_N,Y,0,1,0,0.272002705304,0.466459140752,0.261538153943,-0.762584849343,first
S153,Bal_3_BB_N,Y,0,1,0,0.00400001902131,0.983999962419,0.0120000185593,-0.0161294201215,first
S153,CW_4_BC_N,Y,1,0,0,0.572930440974,0.206765705006,0.22030385402,-0.556990964097,first
S153,CD_5_BC_N,Y,0,1,0,0.51045778733,0.188921006985,0.300621205685,-1.66642630375,first
S153,Bal_5_CB_N,Y,0,1,0,0.243077655687,0.613999308349,0.142923035964,-0.487761477303,first
S153,CW_4_BB_N,Y,1,0,0,0.637544886632,0.187073606279,0.175381507089,-0.450130594025,first
