WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH,HalfOrder
S195,Centered_CD_2_0_2.0,Y,0,0,1,0.633261070197,0.237277413515,0.129461516287,-2.04437161353,first
S195,Uncentered_W_1_0_0.5,Y,0,1,0,0.466041068376,0.221037520663,0.312921410961,-1.50942281512,first
S195,Uncentered_CW_3_0_2.0,Y,0,1,0,0.146443527161,0.350222371969,0.50333410087,-1.04918697777,first
S195,BalAdjust_Adj_CW_0.5_3,Y,1,0,0,0.631463662557,0.17179680439,0.196739533053,-0.459714880325,first
S195,Centered_CD_1_0_1.0,Y,0,0,1,0.201610718258,0.182710239244,0.615679042498,-0.485029486141,first
S195,Centered_W_4_0_0.25,Y,1,0,0,0.789046599449,0.105476700276,0.105476700276,-0.236929898475,first
S195,Uncentered_CW_0_0_1.0,Y,0,1,0,0.75378780992,0.133180034906,0.113032155175,-2.01605342021,first
S195,BalAdjust_Raw_CD_0.25_4,Y,0,0,1,0.275054688011,0.128143064973,0.596802247016,-0.516169464992,first
S195,BalAdjust_Raw_CD_0.25_0,Y,0,0,1,0.232479921746,0.145772459737,0.621747618517,-0.475221026596,first
S195,BalAdjust_Raw_CD_0.25_2,Y,0,0,1,0.286854984919,0.133180034906,0.579964980175,-0.544787556273,first
S195,BalAdjust_Adj_CD_0.25_0,Y,0,0,1,0.192184162284,0.154167409625,0.653648428091,-0.425185643795,first
S195,Centered_CW_1_0_0.5,Y,1,0,0,0.691665180749,0.17179680439,0.136538014861,-0.368653283302,first
S195,BalAdjust_Adj_CD_0.25_2,Y,0,0,1,0.277020523216,0.134019529894,0.588959946889,-0.529397099529,first
S195,BalAdjust_Adj_CD_0.25_3,Y,0,0,1,0.211947819819,0.147451449715,0.640600730466,-0.445348901524,first
S195,BalAdjust_Adj_CD_0.25_4,Y,0,0,1,0.250709333336,0.140735489805,0.608555176859,-0.496667693822,first
S195,BalAdjust_Adj_CD_0.25_5,Y,0,0,1,0.194463169087,0.155846399603,0.64969043131,-0.431259289063,first
S195,Uncentered_CW_0_0_0.25,Y,0,1,0,0.761343264819,0.124785085018,0.113871650163,-2.08116234126,first
S195,Centered_D_0_0_2.0,Y,0,1,0,0.227535043105,0.586375697001,0.186089259894,-0.533794573674,first
S195,BalAdjust_Raw_CW_0.5_5,Y,1,0,0,0.756306294886,0.130661549939,0.113032155175,-0.279308832889,first
S195,BalAdjust_Adj_CW_0.5_4,Y,0,1,0,0.725244980301,0.148290944704,0.126464074995,-1.90857909236,first
S195,BalAdjust_Adj_CW_0.5_5,Y,0,1,0,0.727763465267,0.148290944704,0.123945590029,-1.90857909236,first
S195,BalAdjust_Adj_CW_0.5_2,Y,0,1,0,0.679912250906,0.175154784345,0.144932964749,-1.74208521401,first
S195,Centered_D_1_0_0.25,Y,0,1,0,0.646864060421,0.206645045353,0.146490894226,-1.57675271434,first
S195,Uncentered_D_2_0_0.5,Y,1,0,0,0.465754223148,0.231614100387,0.302631676465,-0.764097202128,first
S195,Uncentered_CW_3_0_0.5,Y,0,1,0,0.616615914454,0.175994279334,0.207389806212,-1.73730378826,first
S195,Uncentered_W_1_0_2.0,Y,1,0,0,0.189399872784,0.64664826579,0.163951861425,-1.66389476991,first
S195,Centered_CW_0_0_1.0,Y,1,0,0,0.6429744714,0.196142159065,0.160883369536,-0.441650257866,first
S195,Centered_CW_1_0_2.0,Y,0,1,0,0.608076220534,0.255746303269,0.136177476198,-1.36356932873,first
S195,Centered_CW_3_0_2.0,Y,1,0,0,0.749590334976,0.144932964749,0.105476700276,-0.288228441717,first
S195,Uncentered_CD_0_0_2.0,Y,0,1,0,0.196426361455,0.213771553829,0.589802084716,-1.54284733962,first
S195,Centered_W_2_0_0.25,Y,1,0,0,0.76050376983,0.12310609504,0.11639013513,-0.273774210254,first
S195,BalAdjust_Raw_CD_0.5_4,Y,0,0,1,0.261093801962,0.16508084448,0.573825353558,-0.555430191053,first
S195,BalAdjust_Raw_CD_0.5_5,Y,0,0,1,0.415987183484,0.157525389581,0.426487426935,-0.852172392121,first
S195,BalAdjust_Raw_CD_0.5_3,Y,0,1,0,0.43618243028,0.154167409625,0.409650160094,-1.86971619152,first
S195,BalAdjust_Raw_CD_0.5_0,Y,0,0,1,0.5291716201,0.13737750985,0.33345087005,-1.09825974067,first
S195,BalAdjust_Raw_CD_0.5_1,Y,0,1,0,0.447503770863,0.143253974771,0.409242254366,-1.94313617668,first
S195,Centered_D_4_0_2.0,Y,1,0,0,0.784849124505,0.10967417522,0.105476700276,-0.242263777755,first
S195,Uncentered_CW_2_0_1.0,Y,1,0,0,0.640455986433,0.189426199154,0.170117814412,-0.445574877519,first
S195,Uncentered_W_2_0_1.0,Y,1,0,0,0.68410972585,0.177673269311,0.138217004838,-0.379636956316,first
S195,Uncentered_D_0_0_2.0,Y,0,1,0,0.635347965903,0.253922569258,0.110729464839,-1.37072590388,first
S195,Centered_W_3_0_2.0,Y,1,0,0,0.689986190772,0.204537108953,0.105476700276,-0.371083694965,first
S195,Centered_CW_3_0_0.5,Y,1,0,0,0.782330639538,0.112192660186,0.105476700276,-0.245477815088,first
S195,Centered_W_1_0_0.5,Y,0,1,0,0.699220635648,0.159204379558,0.141574984794,-1.83756649616,first
S195,Uncentered_W_2_0_0.25,Y,1,0,0,0.691665180749,0.154167409625,0.154167409625,-0.368653283302,first
S195,BalAdjust_Raw_CW_0.5_4,Y,1,0,0,0.734479425178,0.148290944704,0.117229630119,-0.308593295772,first
S195,Centered_CW_2_0_1.0,Y,1,0,0,0.735103125536,0.146611954726,0.118284919738,-0.30774448276,first
S195,Uncentered_CD_1_0_1.0,Y,0,1,0,0.186426115025,0.282918028833,0.530655856142,-1.26259807406,first
S195,Centered_CW_4_0_0.25,Y,1,0,0,0.789046599449,0.105476700276,0.105476700276,-0.236929898475,first
S195,Uncentered_D_3_0_0.25,Y,1,0,0,0.674206856388,0.18477080858,0.141022335033,-0.39421830657,first
S195,Uncentered_CW_2_0_0.25,Y,1,0,0,0.655566896231,0.153327914637,0.191105189132,-0.422254927238,first
S195,Uncentered_W_0_0_0.25,Y,0,0,1,0.710134070503,0.140735489805,0.149130439693,-1.90293392183,first
S195,Uncentered_CD_3_0_0.25,Y,0,1,0,0.213771553829,0.149969934681,0.636258511489,-1.89732044043,first
S195,Centered_D_3_0_0.25,Y,0,1,0,0.668738297194,0.190239367773,0.141022335033,-1.65947216936,first
