WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH,HalfOrder
S158,CW_Mixed_10,Y,1,0,0,0.942712251133,0.0334087951173,0.0238789537498,-0.0589941848727,first
S158,Weight_Mixed_3,Y,1,0,0,0.741224176506,0.139598456069,0.119177367425,-0.299452167043,first
S158,Bal_Pure_5,Y,0,1,0,0.116715267625,0.74428874942,0.138995982955,-0.295326215383,first
S158,Dist_Mixed_2,Y,1,0,0,0.41750492458,0.517768143565,0.0647269318549,-0.873458939359,first
S158,Dist_Mixed_5,Y,1,0,0,0.38779730414,0.49177397568,0.12042872018,-0.947272487874,first
S158,Weight_Mixed_6,Y,1,0,0,0.733055741048,0.111008931967,0.155935326985,-0.3105335349,first
S158,Dist_Mixed_7,Y,1,0,0,0.87054613629,0.0870076471849,0.0424462165248,-0.138634521419,first
S158,Dist_Mixed_6,Y,1,0,0,0.458352902685,0.495487428235,0.0461596690798,-0.780115861694,first
S158,Bal_Pure_7,Y,0,1,0,0.131569077845,0.76656946475,0.101861457405,-0.265829958879,first
S158,CD_Mixed_3,Y,1,0,0,0.32474965978,0.0551912896715,0.620059050548,-1.12470067107,first
S158,Bal_Pure_6,Y,0,1,0,0.0758672895199,0.807417442855,0.116715267625,-0.213914467062,first
S158,CD_Mixed_10,Y,1,0,0,0.243065305202,0.102840496509,0.654094198289,-1.41442512606,first
S158,CD_Mixed_12,Y,0,1,0,0.354828045394,0.0443000423944,0.600871912212,-3.11676964495,first
S158,CD_Mixed_13,Y,1,0,0,0.339725124786,0.0443000423944,0.615974832819,-1.07961844486,first
S158,CD_Mixed_15,Y,0,0,1,0.209650033023,0.105563308328,0.684786658649,-0.378647936457,first
S158,Dist_Pure_7,Y,1,0,0,0.66259279321,0.25411301216,0.0832941946299,-0.411594665707,first
S158,Dist_Pure_6,Y,0,1,0,0.3580896837,0.431368094064,0.210542222236,-0.840793506816,first
S158,Weight_Pure_3,Y,1,0,0,0.797041818801,0.112370337876,0.0905878433222,-0.226848131303,first
S158,Weight_Pure_5,Y,1,0,0,0.792957601073,0.119177367425,0.0878650315029,-0.231985525268,first
S158,Weight_Pure_4,Y,1,0,0,0.78107571306,0.123261585153,0.0956627017868,-0.247083190103,first
S158,Weight_Pure_7,Y,1,0,0,0.776620730157,0.125984396973,0.0973948728703,-0.25280316856,first
S158,Weight_Pure_6,Y,1,0,0,0.788745927742,0.124622991063,0.0866310811951,-0.237311028066,first
S158,CB_Pure_8,Y,0,1,0,0.746669800145,0.115093149696,0.13823705016,-2.16201348114,first
S158,Bal_Pure_2,Y,0,0,1,0.0498731216348,0.903967209285,0.0461596690798,-3.07564882579,first
S158,Bal_Mixed_3,Y,0,1,0,0.0387327639698,0.926247924615,0.0350193114148,-0.0766133430056,first
S158,Dist_Pure_2,Y,1,0,0,0.30610134793,0.55861612167,0.1352825304,-1.18383902948,first
S158,Dist_Pure_1,Y,1,0,0,0.88539994651,0.0758672895199,0.0387327639698,-0.121715819097,first
S158,CB_Pure_12,Y,1,0,0,0.7201832123,0.117815961515,0.162000826185,-0.328249637814,first
S158,CB_Pure_13,Y,1,0,0,0.723525899681,0.127345802882,0.149128297437,-0.323618935789,first
S158,CB_Pure_11,Y,0,0,1,0.711273246494,0.130068614702,0.158658138804,-1.8410034619,first
S158,CB_Pure_14,Y,0,0,1,0.705949277642,0.140959861979,0.15309086038,-1.87672367516,first
S158,CB_Pure_15,Y,1,0,0,0.741224176506,0.124622991063,0.134152832431,-0.299452167043,first
S158,CB_Mixed_4,Y,1,0,0,0.741224176506,0.102840496509,0.155935326985,-0.299452167043,first
S158,CB_Pure_9,Y,1,0,0,0.737881489125,0.116083790431,0.146034720443,-0.303972051118,first
S158,CD_Mixed_4,Y,0,0,1,0.322026847961,0.0551912896715,0.622781862368,-0.47355896217,first
S158,CB_Mixed_1,Y,1,0,0,0.711273246494,0.132791426521,0.155935326985,-0.340698610077,first
S158,CB_Mixed_2,Y,1,0,0,0.734417146958,0.128707208792,0.13687564425,-0.308678091694,first
S158,CB_Mixed_3,Y,0,0,1,0.730332929229,0.113731743786,0.155935326985,-1.8583139283,first
S158,CB_Pure_0,Y,1,0,0,0.722164493771,0.13823705016,0.139598456069,-0.325502335331,first
S158,Bal_Pure_4,Y,0,1,0,0.0275924063048,0.93738828228,0.0350193114148,-0.064657693806,first
S158,CB_Pure_2,Y,1,0,0,0.742585582416,0.115093149696,0.142321267888,-0.297617152434,first
S158,CB_Pure_3,Y,1,0,0,0.723525899681,0.124622991063,0.151851109256,-0.323618935789,first
S158,CB_Mixed_8,Y,0,0,1,0.723525899681,0.132791426521,0.143682673798,-1.9401480652,first
S158,Bal_Mixed_5,Y,0,1,0,0.0633655259452,0.883047899865,0.0535865741898,-0.124375833117,first
S158,CB_Pure_7,Y,1,0,0,0.7262487115,0.125984396973,0.147766891527,-0.319862745,first
S158,CW_Pure_8,Y,1,0,0,0.876003361561,0.0769737842258,0.0470228542137,-0.132385350655,first
S158,Dist_Mixed_1,Y,1,0,0,0.532621953785,0.413791472025,0.0535865741898,-0.629943386427,first
S158,CB_Mixed_15,Y,1,0,0,0.715849884183,0.143682673798,0.140467442019,-0.334284792965,first
S158,CB_Mixed_12,Y,1,0,0,0.7262487115,0.140959861979,0.132791426521,-0.319862745,first
S158,CB_Mixed_13,Y,1,0,0,0.719441681952,0.121900179244,0.158658138804,-0.329279809516,first
S158,CB_Mixed_10,Y,1,0,0,0.731694335139,0.131430020611,0.13687564425,-0.312392427177,first
S158,CD_Pure_14,Y,0,0,1,0.178708462275,0.127345802882,0.693945734843,-0.365361513402,first
S158,CW_Mixed_14,Y,0,1,0,0.945435062952,0.030685983298,0.0238789537498,-3.48394929875,first
S158,Dist_Pure_5,Y,1,0,0,0.55118921656,0.29124753771,0.15756324573,-0.595677123044,first
S158,CD_Pure_11,Y,0,0,1,0.217076938133,0.133782067257,0.649140994611,-0.432105336858,first
S158,CD_Pure_12,Y,0,0,1,0.153212515166,0.13823705016,0.708550434675,-0.34453403724,first
S158,CD_Pure_7,Y,0,1,0,0.192693286545,0.130068614702,0.677238098753,-2.03969316237,first
S158,CW_Pure_3,Y,1,0,0,0.832438372452,0.10011768469,0.0674439428583,-0.183396086952,first
S158,CW_Mixed_8,Y,1,0,0,0.835161184271,0.0946720610511,0.0701667546776,-0.180130537705,first
S158,CD_Mixed_8,Y,1,0,0,0.190961115462,0.132791426521,0.676247458017,-1.65568545563,first
S158,CW_Pure_6,Y,1,0,0,0.865112114283,0.0783351901354,0.0565526955812,-0.144896168561,first
S158,Bal_Mixed_7,Y,0,1,0,0.0387327639698,0.903967209285,0.0573000267448,-0.100962192162,first
S158,CD_Mixed_2,Y,0,0,1,0.176605526017,0.124622991063,0.69877148292,-0.358431510199,first
S158,Bal_Mixed_1,Y,0,1,0,0.0633655259452,0.896540304175,0.0400941698795,-0.109212029697,first
S158,CW_Pure_9,Y,1,0,0,0.833799778362,0.101479090599,0.064721131039,-0.181761979353,first
S158,CD_Pure_1,Y,1,0,0,0.34752279507,0.0402158246655,0.612261380264,-1.0569250188,first
S158,CD_Mixed_6,Y,0,0,1,0.290714512039,0.0688053487679,0.640480139193,-0.445537166412,first
S158,CD_Mixed_7,Y,0,0,1,0.190219585114,0.124622991063,0.685157423823,-0.378106651323,first
S158,CW_Mixed_7,Y,1,0,0,0.873280549741,0.0810580019547,0.0456614483041,-0.135498411949,first
S158,CD_Pure_5,Y,0,1,0,0.192693286545,0.13687564425,0.670431069205,-1.98868247157,first
S158,CD_Mixed_9,Y,0,1,0,0.512088166298,0.0432511961171,0.444660637585,-3.1407303901,second
S158,CD_Pure_0,Y,1,0,0,0.41607347407,0.0994777369674,0.484448788963,-0.876893413956,second
S158,CW_Pure_13,Y,1,0,0,0.891872015131,0.0670393480153,0.0410886368536,-0.114432637491,second
S158,CW_Mixed_11,Y,1,0,0,0.885384337341,0.0843398221231,0.0302758405362,-0.121733448765,second
S158,CW_Pure_10,Y,1,0,0,0.913497607766,0.0670393480153,0.0194630442188,-0.0904745219241,second
S158,Bal_Mixed_6,Y,0,1,0,0.0280000099364,0.947999979997,0.0240000100665,-0.0534007978272,second
S158,CW_Pure_15,Y,1,0,0,0.818345000173,0.116778211075,0.0648767887518,-0.200471270693,second
S158,CW_Pure_14,Y,0,1,0,0.777256374167,0.112453092548,0.110290533285,-2.18521909941,second
S158,Weight_Mixed_2,Y,1,0,0,0.857271066916,0.108127974021,0.0346009590632,-0.154001112945,second
S158,Weight_Mixed_1,Y,1,0,0,0.677778648047,0.160029396345,0.162191955608,-0.388934522154,second
S158,Weight_Mixed_0,Y,0,0,1,0.731842629634,0.121103329602,0.147054040764,-1.91695513552,second
S158,Weight_Mixed_7,Y,1,0,0,0.818345000173,0.125428448129,0.0562265516979,-0.200471270693,second
S158,Dist_Mixed_4,Y,1,0,0,0.731999987026,0.204000004209,0.0640000087648,-0.311974782744,second
S158,Weight_Mixed_5,Y,1,0,0,0.999999978305,1.0847556798e-08,1.0847556798e-08,-2.16951130527e-08,second
S158,Weight_Mixed_4,Y,1,0,0,0.731842629634,0.162191955608,0.105965414758,-0.312189774973,second
S158,CW_Mixed_12,Y,1,0,0,0.956748793035,0.0281132812727,0.0151379256919,-0.0442144162027,second
S158,Bal_Mixed_4,Y,0,1,0,0.0320000098062,0.939999980257,0.0280000099364,-0.0618754247208,second
S158,CD_Mixed_11,Y,0,0,1,0.265994800255,0.170842192662,0.563163007083,-0.574186159742,second
S158,CD_Mixed_14,Y,1,0,0,0.464950252495,0.0432511961171,0.491798551388,-0.765824863,second
S158,CD_Pure_8,Y,1,0,0,0.471112811628,0.0627142294883,0.466172958884,-0.752657698511,second
S158,Bal_Mixed_0,Y,0,1,0,0.0160000103269,0.971999979216,0.012000010457,-0.0283994959043,second
S158,Bal_Pure_0,Y,0,1,0,0.00400001071739,0.967999979346,0.0280000099364,-0.0325232130421,second
S158,Weight_Pure_1,Y,1,0,0,0.755630781532,0.147054040764,0.097315177704,-0.280202406318,second
S158,Weight_Pure_0,Y,1,0,0,0.710867274313,0.162191955608,0.126940770078,-0.341269541269,second
S158,Weight_Pure_2,Y,1,0,0,0.742655425951,0.162191955608,0.0951526184405,-0.297523102331,second
S158,Dist_Pure_3,Y,1,0,0,0.435999996659,0.387999998221,0.17600000512,-0.830113043296,second
S158,Bal_Pure_3,Y,0,1,0,0.0400000095458,0.935999980388,0.0240000100665,-0.0661398234579,second
S158,Dist_Pure_0,Y,1,0,0,0.431999996789,0.499999994576,0.0680000086347,-0.839329698171,second
S158,CD_Pure_6,Y,1,0,0,0.33908342522,0.14240380358,0.5185127712,-1.08150910978,second
S158,CB_Pure_5,Y,1,0,0,0.647502818358,0.166517074135,0.185980107506,-0.434632132741,second
S158,CD_Mixed_0,Y,0,0,1,0.201118022351,0.160029396345,0.638852581304,-0.448081553404,second
S158,CW_Pure_0,Y,1,0,0,0.690754003628,0.155704277818,0.153541718554,-0.369971519136,second
S158,CD_Pure_2,Y,0,0,1,0.278970155836,0.175167311189,0.545862532975,-0.605388106045,second
S158,Dist_Pure_4,Y,1,0,0,0.834487661693,0.132000006552,0.0335123317554,-0.180937321259,second
S158,CB_Pure_10,Y,1,0,0,0.643177699831,0.170842192662,0.185980107506,-0.441334232379,second
S158,CB_Mixed_5,Y,1,0,0,0.641015140568,0.177329870453,0.181654988979,-0.44470220211,second
S158,CB_Mixed_6,Y,1,0,0,0.651827936885,0.155704277818,0.192467785297,-0.427974652366,second
S158,CB_Mixed_7,Y,1,0,0,0.67345352952,0.155704277818,0.170842192662,-0.395336283998,second
S158,CB_Mixed_0,Y,0,1,0,0.626640734374,0.155704277818,0.217654987808,-1.85979672577,second
S158,CW_Mixed_0,Y,1,0,0,0.995674859778,0.00432512937451,1.0847556798e-08,-0.00433452069872,second
S158,CB_Pure_1,Y,0,1,0,0.669128410993,0.162191955608,0.168679633399,-1.81897473404,second
S158,Bal_Mixed_2,Y,0,1,0,0.0280000099364,0.923999980778,0.0480000092855,-0.0790432281433,second
S158,Bal_Pure_1,Y,0,1,0,0.0400000095458,0.907999981299,0.0520000091553,-0.0965109209769,second
S158,CB_Mixed_9,Y,0,1,0,0.324000000304,0.292000001345,0.383999998351,-1.23100147211,second
S158,CB_Pure_6,Y,1,0,0,0.664803292466,0.147054040764,0.18814266677,-0.408264082887,second
S158,CD_Mixed_5,Y,1,0,0,0.277669681207,0.147054040764,0.575276278029,-1.28132306885,second
S158,CB_Pure_4,Y,0,1,0,0.647502818358,0.155704277818,0.196792903824,-1.85979672577,second
S158,CB_Mixed_14,Y,0,0,1,0.641015140568,0.147054040764,0.211930818668,-1.5514953846,second
S158,CD_Mixed_1,Y,1,0,0,0.296270629944,0.1448914815,0.558837888556,-1.21648195202,second
S158,Dist_Mixed_0,Y,1,0,0,0.535999993405,0.4039999977,0.060000008895,-0.623621130216,second
S158,CW_Mixed_15,Y,1,0,0,0.87240898176,0.0908274999135,0.0367635183266,-0.136496949247,second
S158,CD_Pure_15,Y,0,0,1,0.261669681728,0.173004751926,0.565325566346,-0.570353490167,second
S158,CB_Mixed_11,Y,0,0,1,0.662640733203,0.134078685183,0.203280581614,-1.59316807883,second
S158,CD_Pure_10,Y,0,0,1,0.278645037179,0.168679633399,0.552675329423,-0.59298455761,second
S158,Dist_Mixed_3,Y,1,0,0,0.64399998989,0.240000003037,0.116000007073,-0.440056568576,second
S158,CW_Mixed_13,Y,1,0,0,0.641340259225,0.160029396345,0.19863034443,-0.444195137275,second
S158,CD_Pure_13,Y,1,0,0,0.479112811368,0.0540639924344,0.466823196198,-0.735819194963,second
S158,CW_Mixed_9,Y,1,0,0,0.677778648047,0.170842192662,0.151379159291,-0.388934522154,second
S158,CW_Pure_2,Y,1,0,0,0.898359692922,0.0713644665422,0.0302758405362,-0.107184741968,second
S158,CW_Pure_1,Y,1,0,0,0.935123200401,0.0540639924344,0.0108128071649,-0.0670769932394,second
S158,CD_Pure_9,Y,0,0,1,0.315733663315,0.149216600027,0.535049736658,-0.625395570692,second
S158,CW_Pure_7,Y,1,0,0,0.833482915017,0.0994777369674,0.0670393480153,-0.182142074881,second
S158,CW_Pure_5,Y,1,0,0,0.762118459323,0.151379159291,0.0865023813866,-0.271653276949,second
S158,CW_Pure_4,Y,1,0,0,0.775093814903,0.13840380371,0.0865023813866,-0.254771205467,second
S158,CW_Mixed_1,Y,1,0,0,0.809694763119,0.13191612592,0.0583891109614,-0.211097937992,second
S158,CD_Pure_3,Y,0,0,1,0.233768258624,0.183817548243,0.582414193133,-0.540573412319,second
S158,CW_Mixed_3,Y,1,0,0,0.757793340796,0.129753566656,0.112453092548,-0.277344567985,second
S158,CW_Mixed_2,Y,1,0,0,0.92214784482,0.0540639924344,0.0237881627458,-0.0810497159815,second
S158,CW_Mixed_5,Y,1,0,0,0.907009929975,0.0713644665422,0.0216256034823,-0.0976018807732,second
S158,CW_Mixed_4,Y,1,0,0,0.749468222399,0.151379159291,0.0991526183103,-0.288391360739,second
S158,CD_Pure_4,Y,1,0,0,0.479763048682,0.0540639924344,0.466172958884,-0.734462945544,second
S158,CW_Mixed_6,Y,1,0,0,0.894034574395,0.0692019072788,0.0367635183266,-0.112010830737,second
S167,Dist_Mixed_7,Y,1,0,0,0.911999948651,0.0680000235448,0.0200000278042,-0.0921153452115,first
S167,CW_Pure_12,Y,0,1,0,0.968367958141,0.0266374886953,0.00499455316324,-3.62543570595,first
S167,Dist_Mixed_6,Y,0,1,0,0.46799998805,0.507999984501,0.0240000274492,-0.677273861914,first
S167,Bal_Mixed_6,Y,0,1,0,0.0280000270943,0.947999945456,0.0240000274492,-0.0534008342625,first
S167,CW_Pure_15,Y,1,0,0,0.930076610662,0.0449507418378,0.0249726475005,-0.0724883191721,first
S167,CW_Pure_14,Y,1,0,0,0.914260619311,0.043285900643,0.0424534800457,-0.0896396066946,first
S167,Weight_Mixed_3,Y,1,0,0,0.870974748247,0.0707557803568,0.058269471396,-0.138142294229,first
S167,Weight_Mixed_1,Y,0,1,0,0.875969271831,0.0615991537856,0.0624315743829,-2.78710714578,first
S167,Dist_Mixed_2,Y,1,0,0,0.423999991955,0.531999982371,0.0440000256745,-0.858021842725,first
S167,Weight_Mixed_7,Y,1,0,0,0.930076610662,0.0482804242274,0.021642965111,-0.0724883191721,first
S167,Weight_Pure_2,Y,0,1,0,0.900941889753,0.0624315743829,0.0366265358639,-2.77368413185,first
S167,Weight_Mixed_5,Y,1,0,0,0.999999940842,2.95789166714e-08,2.95789166714e-08,-5.91578344934e-08,first
S167,Weight_Mixed_4,Y,1,0,0,0.896779786766,0.0624315743829,0.0407886388509,-0.108944946767,first
S167,CD_Pure_1,Y,1,0,0,0.19961886961,0.00998907674756,0.790392053643,-1.61134538245,first
S167,CD_Pure_12,Y,0,0,1,0.0790799863307,0.0699233597594,0.85099665391,-0.161347082367,first
S167,CB_Mixed_13,Y,1,0,0,0.857656018689,0.0599343125908,0.0824096687202,-0.153552170499,first
S167,CD_Mixed_11,Y,0,0,1,0.102387763058,0.0657612567725,0.83185098017,-0.184101964576,first
S167,CD_Mixed_13,Y,0,0,1,0.193121608173,0.0124863385397,0.794392053288,-0.230178169716,first
S167,CW_Mixed_12,Y,1,0,0,0.983351528894,0.0108214973449,0.00582697376063,-0.0167886145271,first
S167,CD_Pure_6,Y,0,0,1,0.150203751568,0.0572749474567,0.792521300975,-0.23253589539,first
S167,Weight_Pure_1,Y,1,0,0,0.905936413337,0.0566046302012,0.0374589564613,-0.0987861593564,first
S167,Weight_Pure_3,Y,1,0,0,0.90510399274,0.0541073684091,0.0407886388509,-0.0997054327787,first
S167,Dist_Pure_4,Y,1,0,0,0.830497217897,0.132000017866,0.0375027642373,-0.185730699848,first
S167,Dist_Pure_3,Y,0,1,0,0.43599999089,0.387999995149,0.176000013961,-0.946749951861,first
S167,Weight_Pure_4,Y,0,1,0,0.893612207719,0.0607667331882,0.0456210590933,-2.80071279126,first
S167,Dist_Pure_1,Y,1,0,0,0.927999947231,0.0560000246097,0.0160000281591,-0.0747236030589,first
S167,Weight_Pure_6,Y,1,0,0,0.887925462991,0.0615991537856,0.0504753832237,-0.118867477586,first
S167,CW_Mixed_13,Y,1,0,0,0.859482963226,0.0615991537856,0.0789178829888,-0.151424276083,first
S167,Bal_Pure_2,Y,0,1,0,0.0280000270943,0.947999945456,0.0240000274492,-0.0534008342625,first
S167,CD_Pure_5,Y,1,0,0,0.103220183655,0.069090939162,0.827688877183,-2.27089086701,first
S167,CW_Pure_10,Y,1,0,0,0.966703116947,0.0258050680979,0.0074918149554,-0.0338638452004,first
S167,CB_Pure_13,Y,1,0,0,0.860153280481,0.0632639949803,0.0765827245385,-0.150644672499,first
S167,CB_Pure_10,Y,1,0,0,0.862650542273,0.0657612567725,0.0715882009542,-0.147745603541,first
S167,CB_Pure_11,Y,1,0,0,0.852661495105,0.0649288361751,0.0824096687202,-0.159392650692,first
S167,CD_Mixed_7,Y,0,0,1,0.106895976616,0.0615991537856,0.831504869598,-0.184518123964,first
S167,CB_Pure_8,Y,0,0,1,0.874304430637,0.0557722096039,0.0699233597594,-2.66035549731,first
S167,Bal_Mixed_7,Y,0,1,0,0.0160000281591,0.947999945456,0.0360000263844,-0.0534008342625,first
S167,CB_Mixed_7,Y,1,0,0,0.874304430637,0.0599343125908,0.0657612567725,-0.134326645169,first
S167,CB_Mixed_0,Y,1,0,0,0.834142330844,0.0599343125908,0.105923356565,-0.181351230699,first
S167,CD_Pure_3,Y,0,0,1,0.104744825396,0.0707557803568,0.824499394247,-0.192978871674,first
S167,Bal_Pure_5,Y,0,1,0,0.100000020705,0.775999960719,0.124000018576,-0.253602809419,first
S167,CB_Pure_1,Y,1,0,0,0.872639589442,0.0624315743829,0.0649288361751,-0.136232649803,first
S167,CB_Pure_2,Y,1,0,0,0.871807168845,0.0557722096039,0.0724206215516,-0.137187016174,first
S167,Bal_Pure_6,Y,0,1,0,0.0560000246097,0.843999954685,0.100000020705,-0.169602838077,first
S167,CB_Pure_4,Y,1,0,0,0.864315383468,0.0599343125908,0.0757503039411,-0.145817549622,first
S167,Bal_Pure_3,Y,0,1,0,0.0400000260294,0.935999946521,0.0240000274492,-0.0661398596399,first
S167,CB_Pure_7,Y,1,0,0,0.861818121676,0.0624315743829,0.0757503039411,-0.148711026317,first
S167,CD_Mixed_1,Y,0,0,1,0.114041651421,0.0557722096039,0.830186138975,-0.186105339509,first
S167,CB_Mixed_12,Y,1,0,0,0.861818121676,0.0715882009542,0.0665936773699,-0.148711026317,first
S167,Bal_Mixed_2,Y,0,1,0,0.0280000270943,0.923999947586,0.0480000253196,-0.0790432640654,first
S167,CB_Mixed_11,Y,1,0,0,0.87014232765,0.0516101066169,0.0782475657333,-0.139098485714,first
S167,CW_Mixed_15,Y,1,0,0,0.950887125596,0.0349616946692,0.0141511797345,-0.0503599137057,first
S167,CD_Pure_9,Y,0,0,1,0.121533436797,0.0574370507986,0.821029512404,-0.197196223277,first
S167,CD_Pure_11,Y,0,0,1,0.125047126417,0.0689288358202,0.806024037763,-0.215641713393,first
S167,Bal_Pure_4,Y,0,1,0,0.00400002922397,0.983999942262,0.0120000285141,-0.0161294406068,first
S167,CW_Mixed_4,Y,1,0,0,0.901103993095,0.058269471396,0.040626535509,-0.104134608395,first
S167,CW_Pure_3,Y,1,0,0,0.926746928272,0.0466155830326,0.0266374886953,-0.076074751473,first
S167,CW_Mixed_8,Y,1,0,0,0.928411769467,0.043285900643,0.0283023298901,-0.0742799275113,first
S167,CD_Mixed_8,Y,1,0,0,0.10389050091,0.0665936773699,0.82951582172,-2.26441781037,first
S167,Weight_Mixed_0,Y,1,0,0,0.896779786766,0.0466155830326,0.0566046302012,-0.108944946767,first
S167,CW_Pure_7,Y,1,0,0,0.935903554843,0.0382913770587,0.0258050680979,-0.0662428475108,first
S167,CD_Pure_4,Y,0,0,1,0.187132560649,0.0208105445136,0.792056894837,-0.233122052832,first
S167,CW_Pure_5,Y,1,0,0,0.90843367513,0.058269471396,0.0332968534744,-0.0960333986215,first
S167,CW_Pure_4,Y,1,0,0,0.913428198714,0.0532749478117,0.0332968534744,-0.0905505064569,first
S167,CD_Pure_2,Y,0,0,1,0.107382286642,0.0674260979673,0.825191615391,-0.192139658536,first
S167,CW_Mixed_0,Y,1,0,0,0.998335099647,0.00166487077369,2.95789166714e-08,-0.00166628783943,first
S167,CD_Pure_0,Y,0,0,1,0.169997838676,0.0382913770587,0.791710784266,-0.233559125241,first
S167,CW_Mixed_2,Y,1,0,0,0.970032799336,0.0208105445136,0.00915665615017,-0.0304253943077,first
S167,CD_Mixed_6,Y,0,0,1,0.163154466667,0.0274699092927,0.809375624041,-0.211492163079,first
S167,CD_Pure_7,Y,0,0,1,0.103220183655,0.0649288361751,0.83185098017,-0.184101964576,first
S167,CD_Mixed_4,Y,0,0,1,0.182300140407,0.0191457033188,0.798554156274,-0.224952491117,first
S167,CW_Mixed_6,Y,1,0,0,0.95921133157,0.0266374886953,0.0141511797345,-0.041643861775,first
S167,CD_Mixed_2,Y,0,0,1,0.0513449074808,0.0279954286709,0.920659663848,-0.0826648399573,second
S167,CW_Pure_13,Y,1,0,0,0.981084111912,0.0117278401206,0.00718804796707,-0.0190970821012,second
S167,CW_Mixed_11,Y,1,0,0,0.979949163874,0.014754368223,0.00529646790308,-0.0202545822611,second
S167,CW_Pure_11,Y,1,0,0,0.971626211592,0.0192941603766,0.00907962803106,-0.0287841044572,second
S167,Dist_Mixed_1,Y,1,0,0,0.547999971842,0.419999988632,0.0320000395264,-0.601480043418,second
S167,Weight_Mixed_2,Y,1,0,0,0.975031055708,0.0189158443638,0.00605309992868,-0.0252859564838,second
S167,Dist_Mixed_3,Y,1,0,0,0.643999959249,0.240000012243,0.116000028508,-0.440056616155,second
S167,Dist_Mixed_5,Y,0,1,0,0.391999992305,0.503999977613,0.104000030082,-0.685179055329,second
S167,Dist_Mixed_4,Y,1,0,0,0.731999947706,0.204000016965,0.0640000353289,-0.31197483646,second
S167,CB_Pure_9,Y,1,0,0,0.934495879656,0.0285905840311,0.0369135363126,-0.0677480612387,second
S167,Bal_Mixed_0,Y,0,1,0,0.0160000416252,0.971999916225,0.0120000421499,-0.02839956071,second
S167,Bal_Mixed_4,Y,0,1,0,0.0320000395264,0.939999920422,0.0280000400511,-0.061875488375,second
S167,Bal_Mixed_5,Y,0,1,0,0.0436217219396,0.924378238534,0.0320000395264,-0.0786339420381,second
S167,Weight_Pure_0,Y,1,0,0,0.942818831938,0.0283737446837,0.0288074233784,-0.0588811336416,second
S167,CD_Mixed_10,Y,0,0,1,0.0609089217843,0.0219423724662,0.91714870575,-0.0864856543883,second
S167,Bal_Pure_1,Y,0,1,0,0.040000038477,0.90799992462,0.052000036903,-0.0965109833985,second
S167,CD_Mixed_12,Y,1,0,0,0.112742826918,0.00567478391588,0.881582389166,-2.18264592198,second
S167,CD_Mixed_14,Y,0,0,1,0.0813379864754,0.00756636397987,0.911095649545,-0.0931073932218,second
S167,CD_Mixed_15,Y,0,0,1,0.057559440351,0.0226990044918,0.919741555157,-0.0836625667113,second
S167,Bal_Pure_0,Y,0,1,0,0.00400004319923,0.96799991675,0.0280000400511,-0.032523277708,second
S167,Dist_Pure_7,Y,1,0,0,0.687999953478,0.248000011193,0.0640000353289,-0.373966508668,second
S167,Dist_Pure_6,Y,1,0,0,0.359999996502,0.436756618559,0.203243384939,-1.02165125725,second
S167,Dist_Pure_5,Y,1,0,0,0.567999969218,0.288000005946,0.144000024835,-0.565633914454,second
S167,CW_Pure_0,Y,1,0,0,0.945900722722,0.0272387966453,0.0268604806325,-0.0556176597056,second
S167,Weight_Pure_5,Y,1,0,0,0.955736939055,0.0264821646197,0.0177808963254,-0.0452725721491,second
S167,Dist_Pure_2,Y,1,0,0,0.304000003848,0.575999968169,0.120000027983,-1.19072756492,second
S167,Weight_Pure_7,Y,1,0,0,0.951197146901,0.0283737446837,0.020429108415,-0.050033933083,second
S167,Dist_Pure_0,Y,0,1,0,0.431999987058,0.499999978138,0.0680000348042,-0.693147224284,second
S167,CW_Pure_9,Y,1,0,0,0.967086419439,0.0215640564534,0.0113495241078,-0.0334674189193,second
S167,Bal_Mixed_1,Y,0,1,0,0.0436217219396,0.939999920422,0.016378357638,-0.061875488375,second
S167,CB_Mixed_9,Y,0,0,1,0.324000001224,0.292000005422,0.383999993354,-0.957112743702,second
S167,CB_Pure_12,Y,1,0,0,0.92957777149,0.0261038486069,0.0443183799031,-0.0730248050788,second
S167,CW_Pure_1,Y,1,0,0,0.988650432168,0.00945794404385,0.00189162378791,-0.0114144656857,second
S167,CB_Pure_14,Y,1,0,0,0.919686192475,0.0325352208245,0.0477785867002,-0.0837227622607,second
S167,CB_Pure_15,Y,1,0,0,0.941360930569,0.0279954286709,0.0306436407605,-0.0604286522906,second
S167,CB_Mixed_4,Y,1,0,0,0.941360930569,0.0219423724662,0.0366966969653,-0.0604286522906,second
S167,CB_Mixed_5,Y,0,0,1,0.937199454428,0.0310219567733,0.0317785887989,-3.44896252418,second
S167,CB_Mixed_6,Y,1,0,0,0.939091034492,0.0272387966453,0.0336701688629,-0.0628428561325,second
S167,CD_Mixed_5,Y,1,0,0,0.0617762791737,0.0257255325941,0.912498188232,-2.78423582034,second
S167,CB_Mixed_1,Y,1,0,0,0.933037978287,0.0302653247477,0.0366966969653,-0.0693093734037,second
S167,CB_Mixed_2,Y,1,0,0,0.939469350505,0.0291303767093,0.0314002727861,-0.0624400838597,second
S167,CB_Mixed_3,Y,1,0,0,0.938334402466,0.0249689005685,0.0366966969653,-0.0636488876815,second
S167,CB_Pure_0,Y,1,0,0,0.936064506389,0.0317785887989,0.0321569048117,-0.0660708877965,second
