WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH
S133,CW_3_CB_N,Y,0,0,1,0.4119999974632063,0.3399999997837963,0.2480000027529979,-1.3943265217163567
S133,CB_2_CC_N,Y,0,1,0,0.3799999984978037,0.3040000009447179,0.316000000557479,-1.1907275744682906
S133,CD_1_CC_N,Y,1,0,0,0.4159999973313391,0.3240000002999864,0.260000002368675,-0.8770700251359239
S133,CW_4_BB_N,Y,1,0,0,0.4159999973360385,0.3439999996537367,0.2400000030102254,-0.8770700251246273
S133,Weight_1_BB_N,Y,0,1,0,0.3679999988851872,0.3799999984918752,0.2520000026229382,-0.967584030230455
S133,Weight_1_CC_N,Y,0,1,0,0.3000000010770671,0.5839999919104997,0.1160000070124337,-0.5378543100057942
S133,Bal_5_BC_N,Y,0,1,0,0.0520000090779894,0.8399999836507593,0.1080000072712518,-0.1743534066081596
S133,CW_3_CC_N,Y,0,0,1,0.435999996688632,0.2640000022363741,0.3000000010749946,-1.2039728007426207
S133,CB_2_CB_N,Y,0,1,0,0.35199999940157,0.3599999991373538,0.2880000014610768,-1.0216512499282209
S133,Bal_2_BB_N,Y,0,1,0,1.0755968708304096e-08,0.9999999784880632,1.0755968708304096e-08,-2.1511937129859022e-08
S133,Dist_2_CB_N,Y,1,0,0,0.8879999821019723,0.0920000077872491,0.0200000101107792,-0.1187835561454038
S133,Dist_4_CC_N,Y,1,0,0,0.5079999943639449,0.2960000012035601,0.1960000044324955,-0.6772738424982518
S133,CB_1_BB_N,Y,0,0,1,0.3479999995306658,0.3599999991373538,0.292000001331981,-1.2310014721522764
S133,Weight_3_CB_N,Y,0,1,0,0.276000001851786,0.5479999930720478,0.1760000050761666,-0.6014800046763701
S133,CB_6_BB_N,Y,0,0,1,0.3240000003052401,0.3799999984918752,0.2960000012028853,-1.217395820594275
S133,Weight_3_CC_N,Y,0,1,0,0.3080000008185624,0.4919999948791952,0.200000004302243,-0.7092765728979686
S133,Dist_4_CB_N,Y,0,1,0,0.4679999956548299,0.3280000001713486,0.204000004173822,-1.114741670075589
S133,CD_4_BC_N,Y,1,0,0,0.4959999947483162,0.3080000008156946,0.1960000044359899,-0.7011793628452818
S133,Dist_1_CC_N,Y,1,0,0,0.4839999951382783,0.2960000012038975,0.2200000036578247,-0.7256703823103848
S133,Bal_4_CC_N,Y,0,1,0,0.1960000044316038,0.6239999906202895,0.1800000049481072,-0.4716049256442968
S133,Dist_1_CB_N,Y,0,1,0,0.5239999938477067,0.3519999993971358,0.1240000067551581,-1.0441241050967225
S133,CB_2_BB_N,Y,0,1,0,0.3320000000470487,0.3080000008155982,0.3599999991373538,-1.1776554933605166
S133,CD_6_CC_N,Y,1,0,0,0.4759999953943249,0.3160000005575272,0.2080000040481484,-0.742337434426505
S133,CB_4_CC_N,Y,1,0,0,0.308000000821382,0.3160000005574308,0.3759999986211878,-1.1776554933417376
S133,Dist_5_CB_N,Y,1,0,0,0.4199999972038098,0.3200000004294195,0.2600000023667711,-0.8675005743623186
S133,Weight_2_BB_N,Y,0,1,0,0.4519999961741771,0.3519999993955452,0.1960000044302783,-1.044124105101241
S133,CW_5_BC_N,Y,0,0,1,0.3719999987558987,0.3599999991374261,0.2680000021066759,-1.3167682906105491
S133,CW_4_CC_N,Y,1,0,0,0.4719999955285539,0.2640000022356511,0.2640000022357957,-0.7507763028699845
S133,Bal_3_BC_N,Y,1,0,0,0.0840000080454887,0.7919999851994742,0.1240000067550376,-2.4769383843592
S133,CB_6_CB_N,Y,0,0,1,0.3240000003052401,0.4079999975882051,0.2680000021065554,-1.3167682906109992
S133,CD_2_BC_N,Y,1,0,0,0.3799999984923331,0.2960000012029094,0.3240000003047581,-0.96758403022925
S133,Bal_4_BB_N,Y,0,1,0,0.004000010626897,0.9919999787462064,0.004000010626897,-0.0080321931224595
S133,CD_4_CC_N,Y,1,0,0,0.4879999950071342,0.2880000014612937,0.2240000035315728,-0.7174398833602723
S133,CW_2_CB_N,Y,0,0,1,0.4679999956576496,0.3120000006865506,0.2200000036558004,-1.514127716012501
S133,CD_7_CB_N,Y,0,1,0,0.4079999975887835,0.3200000004285279,0.2720000019826892,-1.1394342818492151
S133,CW_5_CC_N,Y,0,0,1,0.5119999942376207,0.260000002364795,0.2280000033975849,-1.4784096351260083
S133,Bal_5_CC_N,Y,0,1,0,0.1160000070130844,0.8119999845541884,0.0720000084327277,-0.2082549578423947
S133,CW_7_CC_N,Y,0,0,1,0.4039999977231811,0.3359999999119522,0.2600000023648673,-1.347073638870966
S133,CW_2_BC_N,Y,1,0,0,0.4599999959159374,0.2880000014610768,0.2520000026229864,-0.7765287983773933
