Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH
Uncentered_D_1_0_0.25,Y,14,3,7,0.7464868337088346,0.1575655344072048,0.0959476318839612,-26.044692803587385
Centered_CD_4_0_0.5,Y,18,2,4,0.5754894654888242,0.0423963354226631,0.3821141990885136,-20.11514816388452
BalAdjust_Adj_CW_0.5_2,Y,37,3,8,0.633890384026507,0.2510353478604143,0.1150742681130794,-38.31143666795542
Uncentered_CW_3_0_2.0,Y,4,18,2,0.0898778523310672,0.5455604713449824,0.3645616763239511,-22.56228322409631
Centered_CD_2_0_0.25,Y,7,3,14,0.4009525864730628,0.1404772437004783,0.4585701698264594,-23.200501383643555
Uncentered_CW_2_0_2.0,Y,8,11,5,0.1720294517192134,0.4962318745640245,0.3317386737167628,-27.30558712108564
Centered_CW_3_0_0.5,Y,22,1,1,0.8929649048754547,0.0591136130668918,0.0479214820576543,-8.357061420304666
Centered_CD_2_0_2.0,Y,6,11,7,0.5167313768293569,0.4182429322226861,0.0650256909479578,-32.68082382817888
Centered_CD_2_0_0.5,Y,11,3,10,0.3329315215310368,0.2108079345211008,0.4562605439478631,-24.615339075401074
Centered_W_0_0_0.25,Y,15,9,0,0.6541444738968384,0.1774283486808592,0.1684271774223032,-21.9291014460363
Uncentered_D_2_0_2.0,Y,6,15,3,0.213877319623369,0.6809222607999009,0.1052004195767308,-21.77438718514921
Centered_CW_2_0_0.25,Y,19,2,3,0.826107329601236,0.1016130362936041,0.0722796341051607,-16.084386433998
Uncentered_W_2_0_0.5,Y,15,5,4,0.6637563292519864,0.2343556862073831,0.1018879845406312,-22.53770405868664
BalAdjust_Adj_CD_0.5_0,Y,15,17,16,0.4978449680156762,0.2227496782890244,0.2794053536952999,-56.39247829684919
Uncentered_W_2_0_0.25,Y,9,6,9,0.7023253258776542,0.1697903833547425,0.127884290767604,-32.329035467682544
Uncentered_CW_0_0_0.5,Y,18,1,5,0.8423933768793251,0.1068227096132097,0.0507839135074659,-20.224610174308552
Centered_CW_1_0_2.0,Y,10,12,2,0.4787668136586865,0.4637234530271247,0.0575097333141895,-22.298621262996708
Uncentered_CD_2_0_0.25,Y,5,1,18,0.1254965238294515,0.1566040997822943,0.7178993763882547,-18.197085965724373
Uncentered_CW_4_0_0.5,Y,16,6,2,0.7765609355486223,0.1377537409127608,0.0856853235386175,-20.85395612578725
Uncentered_D_4_0_0.25,Y,17,4,3,0.783885880930943,0.1254287413602101,0.0906853777088476,-19.64450846843504
Uncentered_W_0_0_1.0,Y,17,4,3,0.667507302122578,0.2504622797550198,0.0820304181224028,-19.91126737922541
BalAdjust_Adj_CW_0.25_5,Y,35,8,5,0.6201542039600049,0.1980355278577737,0.1818102681822223,-38.200977790098975
BalAdjust_Adj_CW_0.5_3,Y,36,6,6,0.6631850452847864,0.2202432452229571,0.1165717094922571,-36.75887217000796
