WID,TrialName,TrialBase,Response,NormResp,TrialType,Materials,Centering,StrutSize,ShapeType,TrialNumber,RevType,CorrectResp,TrialOrd,Time
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,W_pure_uncentered_1.0_0_mixed_N,W_pure_uncentered_1.0_0,B,B,W,pure,uncentered,1,mixed,1,N,L,150,1632
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,W_mixed_uncentered_1.0_1_mixed_R,W_mixed_uncentered_1.0_1,R,L,W,mixed,uncentered,1,mixed,1,R,L,151,2922
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_mixed_uncentered_0.25_0_mixed_N,D_mixed_uncentered_0.25_0,B,B,D,mixed,uncentered,0.25,mixed,0.25,N,L,152,3489
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CW_mixed_uncentered_0.25_1_blocks_N,CW_mixed_uncentered_0.25_1,B,B,CW,mixed,uncentered,0.25,blocks,0.25,N,L,153,3398
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,W_pure_uncentered_0.25_1_blocks_N,W_pure_uncentered_0.25_1,L,L,W,pure,uncentered,0.25,blocks,0.25,N,L,154,2559
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_pure_centered_1.0_0_blocks_R,D_pure_centered_1.0_0,R,L,D,pure,centered,1,blocks,1,R,L,155,2522
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,B_mixed_uncentered_0.25_1_mixed_R,B_mixed_uncentered_0.25_1,B,B,B,mixed,uncentered,0.25,mixed,0.25,R,B,156,2709
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_pure_uncentered_1.0_1_mixed_R,D_pure_uncentered_1.0_1,B,B,D,pure,uncentered,1,mixed,1,R,L,157,1907
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CW_mixed_centered_0.25_1_mixed_R,CW_mixed_centered_0.25_1,R,L,CW,mixed,centered,0.25,mixed,0.25,R,L,158,2239
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,B_pure_uncentered_0.25_0_mixed_N,B_pure_uncentered_0.25_0,L,L,B,pure,uncentered,0.25,mixed,0.25,N,B,159,2877
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,W_mixed_uncentered_1.0_0_mixed_N,W_mixed_uncentered_1.0_0,B,B,W,mixed,uncentered,1,mixed,1,N,L,160,2643
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,B_pure_uncentered_0.25_0_blocks_R,B_pure_uncentered_0.25_0,B,B,B,pure,uncentered,0.25,blocks,0.25,R,B,161,3338
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CD_mixed_centered_1.0_0_mixed_N,CD_mixed_centered_1.0_0,L,L,CD,mixed,centered,1,mixed,1,N,L,162,1618
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,B_mixed_uncentered_1.0_1_mixed_R,B_mixed_uncentered_1.0_1,B,B,B,mixed,uncentered,1,mixed,1,R,B,163,2152
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,B_pure_centered_1.0_0_mixed_N,B_pure_centered_1.0_0,B,B,B,pure,centered,1,mixed,1,N,B,164,2676
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_pure_centered_1.0_0_mixed_N,D_pure_centered_1.0_0,L,L,D,pure,centered,1,mixed,1,N,L,165,1666
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CD_pure_centered_1.0_1_blocks_N,CD_pure_centered_1.0_1,R,R,CD,pure,centered,1,blocks,1,N,L,166,6464
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,W_pure_centered_1.0_0_mixed_N,W_pure_centered_1.0_0,B,B,W,pure,centered,1,mixed,1,N,L,167,1524
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CB_pure_uncentered_1.0_1_mixed_R,CB_pure_uncentered_1.0_1,L,R,CB,pure,uncentered,1,mixed,1,R,B,168,1720
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_mixed_centered_0.25_1_blocks_N,D_mixed_centered_0.25_1,B,B,D,mixed,centered,0.25,blocks,0.25,N,L,169,1670
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CW_pure_centered_1.0_0_blocks_R,CW_pure_centered_1.0_0,R,L,CW,pure,centered,1,blocks,1,R,L,170,1524
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_pure_centered_1.0_1_mixed_R,D_pure_centered_1.0_1,R,L,D,pure,centered,1,mixed,1,R,L,171,1439
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,B_mixed_uncentered_0.25_1_blocks_N,B_mixed_uncentered_0.25_1,B,B,B,mixed,uncentered,0.25,blocks,0.25,N,B,172,3269
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CW_mixed_uncentered_0.25_0_mixed_N,CW_mixed_uncentered_0.25_0,R,R,CW,mixed,uncentered,0.25,mixed,0.25,N,L,173,2594
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CB_mixed_uncentered_1.0_0_blocks_R,CB_mixed_uncentered_1.0_0,L,R,CB,mixed,uncentered,1,blocks,1,R,B,174,1684
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CB_mixed_uncentered_1.0_1_mixed_R,CB_mixed_uncentered_1.0_1,B,B,CB,mixed,uncentered,1,mixed,1,R,B,175,2694
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CD_pure_centered_1.0_1_mixed_R,CD_pure_centered_1.0_1,B,B,CD,pure,centered,1,mixed,1,R,L,176,3635
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CB_mixed_uncentered_0.25_1_blocks_N,CB_mixed_uncentered_0.25_1,L,L,CB,mixed,uncentered,0.25,blocks,0.25,N,B,177,1998
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CD_mixed_centered_0.25_1_blocks_N,CD_mixed_centered_0.25_1,L,L,CD,mixed,centered,0.25,blocks,0.25,N,L,178,1372
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CW_pure_centered_0.25_1_mixed_R,CW_pure_centered_0.25_1,B,B,CW,pure,centered,0.25,mixed,0.25,R,L,179,1557
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CB_mixed_uncentered_0.25_0_blocks_R,CB_mixed_uncentered_0.25_0,R,L,CB,mixed,uncentered,0.25,blocks,0.25,R,B,180,1570
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CB_pure_centered_0.25_1_blocks_N,CB_pure_centered_0.25_1,L,L,CB,pure,centered,0.25,blocks,0.25,N,B,181,2640
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,W_mixed_centered_1.0_1_mixed_R,W_mixed_centered_1.0_1,B,B,W,mixed,centered,1,mixed,1,R,L,182,1634
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,B_pure_centered_0.25_1_blocks_N,B_pure_centered_0.25_1,B,B,B,pure,centered,0.25,blocks,0.25,N,B,183,2156
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CB_pure_centered_1.0_1_mixed_R,CB_pure_centered_1.0_1,R,L,CB,pure,centered,1,mixed,1,R,B,184,1498
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,B_pure_uncentered_1.0_0_mixed_N,B_pure_uncentered_1.0_0,R,R,B,pure,uncentered,1,mixed,1,N,B,185,1712
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,CD_mixed_centered_1.0_1_mixed_R,CD_mixed_centered_1.0_1,L,R,CD,mixed,centered,1,mixed,1,R,L,186,1924
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_pure_centered_0.25_0_blocks_R,D_pure_centered_0.25_0,R,L,D,pure,centered,0.25,blocks,0.25,R,L,187,2083
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_pure_centered_0.25_1_blocks_N,D_pure_centered_0.25_1,L,L,D,pure,centered,0.25,blocks,0.25,N,L,188,2094
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_pure_uncentered_0.25_1_blocks_N,D_pure_uncentered_0.25_1,B,B,D,pure,uncentered,0.25,blocks,0.25,N,L,189,2687
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_pure_uncentered_0.25_1_mixed_R,D_pure_uncentered_0.25_1,R,L,D,pure,uncentered,0.25,mixed,0.25,R,L,190,1418
A1EQ2HDHF2WWSY:37Q970SNZFSU299SFKE3LB8JGN01SL,D_pure_centered_0.25_0_mixed_N,D_pure_centered_0.25_0,B,B,D,pure,centered,0.25,mixed,0.25,N,L,191,2314
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_pure_uncentered_1.0_1_blocks_R,D_pure_uncentered_1.0_1,R,L,D,pure,uncentered,1,blocks,1,R,L,0,4673
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_mixed_uncentered_0.25_0_blocks_N,D_mixed_uncentered_0.25_0,B,B,D,mixed,uncentered,0.25,blocks,0.25,N,L,1,4205
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_mixed_centered_0.25_0_mixed_R,D_mixed_centered_0.25_0,L,R,D,mixed,centered,0.25,mixed,0.25,R,L,2,5432
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_centered_0.25_1_blocks_R,CW_pure_centered_0.25_1,B,B,CW,pure,centered,0.25,blocks,0.25,R,L,3,4185
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_mixed_centered_1.0_1_blocks_R,CD_mixed_centered_1.0_1,B,B,CD,mixed,centered,1,blocks,1,R,L,4,2540
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_mixed_uncentered_0.25_0_blocks_N,B_mixed_uncentered_0.25_0,B,B,B,mixed,uncentered,0.25,blocks,0.25,N,B,5,2282
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_centered_1.0_0_blocks_N,CW_pure_centered_1.0_0,L,L,CW,pure,centered,1,blocks,1,N,L,6,2252
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_pure_centered_0.25_1_blocks_R,CD_pure_centered_0.25_1,L,R,CD,pure,centered,0.25,blocks,0.25,R,L,7,2968
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_mixed_uncentered_1.0_0_blocks_N,W_mixed_uncentered_1.0_0,B,B,W,mixed,uncentered,1,blocks,1,N,L,8,2145
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_centered_1.0_0_blocks_N,B_pure_centered_1.0_0,B,B,B,pure,centered,1,blocks,1,N,B,9,2221
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_mixed_centered_0.25_0_mixed_R,W_mixed_centered_0.25_0,R,L,W,mixed,centered,0.25,mixed,0.25,R,L,10,2638
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_centered_1.0_0_mixed_R,CW_pure_centered_1.0_0,B,B,CW,pure,centered,1,mixed,1,R,L,11,59642
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_uncentered_1.0_1_blocks_R,B_pure_uncentered_1.0_1,B,B,B,pure,uncentered,1,blocks,1,R,B,12,9426
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_uncentered_0.25_0_blocks_N,CW_pure_uncentered_0.25_0,L,L,CW,pure,uncentered,0.25,blocks,0.25,N,L,13,2805
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CB_mixed_centered_1.0_1_mixed_N,CB_mixed_centered_1.0_1,L,L,CB,mixed,centered,1,mixed,1,N,B,14,3906
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_mixed_centered_0.25_1_mixed_N,D_mixed_centered_0.25_1,R,R,D,mixed,centered,0.25,mixed,0.25,N,L,15,4245
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CB_pure_uncentered_1.0_0_blocks_N,CB_pure_uncentered_1.0_0,L,L,CB,pure,uncentered,1,blocks,1,N,B,16,2663
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_pure_uncentered_1.0_0_blocks_N,D_pure_uncentered_1.0_0,L,L,D,pure,uncentered,1,blocks,1,N,L,17,2109
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_mixed_centered_1.0_1_mixed_N,B_mixed_centered_1.0_1,R,R,B,mixed,centered,1,mixed,1,N,B,18,4307
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_pure_uncentered_1.0_1_mixed_N,W_pure_uncentered_1.0_1,L,L,W,pure,uncentered,1,mixed,1,N,L,19,4314
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_pure_uncentered_0.25_0_blocks_N,CD_pure_uncentered_0.25_0,R,R,CD,pure,uncentered,0.25,blocks,0.25,N,L,20,4053
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_mixed_uncentered_0.25_0_mixed_R,D_mixed_uncentered_0.25_0,R,L,D,mixed,uncentered,0.25,mixed,0.25,R,L,21,7249
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_pure_centered_0.25_0_blocks_N,CD_pure_centered_0.25_0,R,R,CD,pure,centered,0.25,blocks,0.25,N,L,22,1535
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_pure_centered_1.0_1_mixed_N,CD_pure_centered_1.0_1,R,R,CD,pure,centered,1,mixed,1,N,L,23,4088
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_uncentered_1.0_1_mixed_N,B_pure_uncentered_1.0_1,L,L,B,pure,uncentered,1,mixed,1,N,B,24,4706
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_uncentered_0.25_0_mixed_R,B_pure_uncentered_0.25_0,R,L,B,pure,uncentered,0.25,mixed,0.25,R,B,25,2597
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_centered_1.0_1_blocks_R,CW_pure_centered_1.0_1,R,L,CW,pure,centered,1,blocks,1,R,L,26,1881
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_pure_uncentered_0.25_1_mixed_N,D_pure_uncentered_0.25_1,L,L,D,pure,uncentered,0.25,mixed,0.25,N,L,27,3858
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_mixed_uncentered_1.0_0_mixed_R,D_mixed_uncentered_1.0_0,R,L,D,mixed,uncentered,1,mixed,1,R,L,28,2158
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_centered_0.25_0_blocks_N,B_pure_centered_0.25_0,B,B,B,pure,centered,0.25,blocks,0.25,N,B,29,1762
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_pure_uncentered_1.0_1_blocks_R,CD_pure_uncentered_1.0_1,B,B,CD,pure,uncentered,1,blocks,1,R,L,30,5664
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_pure_centered_0.25_0_mixed_R,D_pure_centered_0.25_0,R,L,D,pure,centered,0.25,mixed,0.25,R,L,31,4282
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_uncentered_0.25_1_mixed_N,B_pure_uncentered_0.25_1,R,R,B,pure,uncentered,0.25,mixed,0.25,N,B,32,3122
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_centered_1.0_1_mixed_N,CW_pure_centered_1.0_1,L,L,CW,pure,centered,1,mixed,1,N,L,33,1736
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_centered_0.25_0_blocks_N,CW_pure_centered_0.25_0,L,L,CW,pure,centered,0.25,blocks,0.25,N,L,34,1499
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_pure_centered_0.25_1_mixed_N,W_pure_centered_0.25_1,L,L,W,pure,centered,0.25,mixed,0.25,N,L,35,2698
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CB_mixed_centered_1.0_0_mixed_R,CB_mixed_centered_1.0_0,R,L,CB,mixed,centered,1,mixed,1,R,B,36,2465
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_mixed_uncentered_0.25_1_blocks_R,CW_mixed_uncentered_0.25_1,R,L,CW,mixed,uncentered,0.25,blocks,0.25,R,L,37,1609
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_uncentered_1.0_1_blocks_R,CW_pure_uncentered_1.0_1,R,L,CW,pure,uncentered,1,blocks,1,R,L,38,1753
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CB_pure_uncentered_0.25_0_blocks_N,CB_pure_uncentered_0.25_0,R,R,CB,pure,uncentered,0.25,blocks,0.25,N,B,39,1920
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CB_pure_uncentered_0.25_1_mixed_N,CB_pure_uncentered_0.25_1,B,B,CB,pure,uncentered,0.25,mixed,0.25,N,B,40,2244
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_mixed_centered_1.0_0_blocks_N,W_mixed_centered_1.0_0,L,L,W,mixed,centered,1,blocks,1,N,L,41,8330
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_pure_centered_0.25_0_blocks_N,W_pure_centered_0.25_0,L,L,W,pure,centered,0.25,blocks,0.25,N,L,42,1719
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_mixed_centered_1.0_1_blocks_R,CW_mixed_centered_1.0_1,R,L,CW,mixed,centered,1,blocks,1,R,L,43,1817
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_mixed_uncentered_1.0_0_blocks_N,CD_mixed_uncentered_1.0_0,B,B,CD,mixed,uncentered,1,blocks,1,N,L,44,7255
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_pure_centered_0.25_1_mixed_N,CD_pure_centered_0.25_1,R,R,CD,pure,centered,0.25,mixed,0.25,N,L,45,1940
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_centered_0.25_0_mixed_R,B_pure_centered_0.25_0,L,R,B,pure,centered,0.25,mixed,0.25,R,B,46,1944
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_pure_uncentered_0.25_0_blocks_N,W_pure_uncentered_0.25_0,L,L,W,pure,uncentered,0.25,blocks,0.25,N,L,47,3126
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_mixed_uncentered_1.0_0_blocks_N,B_mixed_uncentered_1.0_0,B,B,B,mixed,uncentered,1,blocks,1,N,B,48,2525
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_mixed_centered_1.0_0_mixed_R,CW_mixed_centered_1.0_0,R,L,CW,mixed,centered,1,mixed,1,R,L,49,1514
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_mixed_uncentered_1.0_1_mixed_N,W_mixed_uncentered_1.0_1,L,L,W,mixed,uncentered,1,mixed,1,N,L,50,3412
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CB_pure_centered_1.0_1_mixed_N,CB_pure_centered_1.0_1,R,R,CB,pure,centered,1,mixed,1,N,B,51,1920
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CB_mixed_centered_0.25_1_blocks_R,CB_mixed_centered_0.25_1,R,L,CB,mixed,centered,0.25,blocks,0.25,R,B,52,2188
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CB_pure_centered_0.25_1_blocks_R,CB_pure_centered_0.25_1,R,L,CB,pure,centered,0.25,blocks,0.25,R,B,53,1890
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_centered_0.25_1_mixed_N,CW_pure_centered_0.25_1,L,L,CW,pure,centered,0.25,mixed,0.25,N,L,54,2979
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_mixed_uncentered_1.0_1_blocks_R,B_mixed_uncentered_1.0_1,L,R,B,mixed,uncentered,1,blocks,1,R,B,55,2474
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_pure_centered_1.0_1_blocks_R,W_pure_centered_1.0_1,R,L,W,pure,centered,1,blocks,1,R,L,56,1722
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_mixed_uncentered_1.0_0_blocks_N,D_mixed_uncentered_1.0_0,L,L,D,mixed,uncentered,1,blocks,1,N,L,57,1980
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_uncentered_1.0_1_mixed_N,CW_pure_uncentered_1.0_1,L,L,CW,pure,uncentered,1,mixed,1,N,L,58,2718
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_mixed_uncentered_0.25_0_mixed_R,W_mixed_uncentered_0.25_0,R,L,W,mixed,uncentered,0.25,mixed,0.25,R,L,59,3892
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_mixed_uncentered_0.25_0_blocks_N,CD_mixed_uncentered_0.25_0,R,R,CD,mixed,uncentered,0.25,blocks,0.25,N,L,60,2340
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_pure_centered_1.0_0_mixed_R,W_pure_centered_1.0_0,L,R,W,pure,centered,1,mixed,1,R,L,61,1823
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_mixed_uncentered_0.25_1_blocks_R,CD_mixed_uncentered_0.25_1,L,R,CD,mixed,uncentered,0.25,blocks,0.25,R,L,62,1618
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_centered_1.0_1_mixed_N,B_pure_centered_1.0_1,R,R,B,pure,centered,1,mixed,1,N,B,63,2345
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_pure_uncentered_0.25_1_mixed_N,CW_pure_uncentered_0.25_1,L,L,CW,pure,uncentered,0.25,mixed,0.25,N,L,64,2160
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_pure_centered_0.25_1_blocks_R,D_pure_centered_0.25_1,L,R,D,pure,centered,0.25,blocks,0.25,R,L,65,2829
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CB_mixed_uncentered_0.25_0_mixed_R,CB_mixed_uncentered_0.25_0,R,L,CB,mixed,uncentered,0.25,mixed,0.25,R,B,66,2717
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_mixed_uncentered_0.25_1_blocks_R,D_mixed_uncentered_0.25_1,R,L,D,mixed,uncentered,0.25,blocks,0.25,R,L,67,2713
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CB_mixed_centered_0.25_0_mixed_R,CB_mixed_centered_0.25_0,R,L,CB,mixed,centered,0.25,mixed,0.25,R,B,68,2148
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_mixed_centered_0.25_1_mixed_N,CW_mixed_centered_0.25_1,L,L,CW,mixed,centered,0.25,mixed,0.25,N,L,69,2635
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_mixed_uncentered_0.25_0_blocks_N,W_mixed_uncentered_0.25_0,L,L,W,mixed,uncentered,0.25,blocks,0.25,N,L,70,3231
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_centered_0.25_1_mixed_N,B_pure_centered_0.25_1,L,L,B,pure,centered,0.25,mixed,0.25,N,B,71,3322
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_pure_centered_1.0_0_blocks_N,CD_pure_centered_1.0_0,L,L,CD,pure,centered,1,blocks,1,N,L,72,148658
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_pure_uncentered_1.0_1_mixed_N,CD_pure_uncentered_1.0_1,L,L,CD,pure,uncentered,1,mixed,1,N,L,73,2540
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_uncentered_1.0_0_blocks_N,B_pure_uncentered_1.0_0,L,L,B,pure,uncentered,1,blocks,1,N,B,74,1535
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CW_mixed_centered_0.25_0_mixed_R,CW_mixed_centered_0.25_0,L,R,CW,mixed,centered,0.25,mixed,0.25,R,L,75,2262
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,D_pure_centered_1.0_1_blocks_R,D_pure_centered_1.0_1,B,B,D,pure,centered,1,blocks,1,R,L,76,2094
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_pure_uncentered_0.25_0_blocks_N,B_pure_uncentered_0.25_0,L,L,B,pure,uncentered,0.25,blocks,0.25,N,B,77,2872
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,B_mixed_centered_1.0_1_blocks_R,B_mixed_centered_1.0_1,B,B,B,mixed,centered,1,blocks,1,R,B,78,2803
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_pure_uncentered_0.25_1_mixed_N,CD_pure_uncentered_0.25_1,R,R,CD,pure,uncentered,0.25,mixed,0.25,N,L,79,2006
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,CD_mixed_uncentered_1.0_0_mixed_R,CD_mixed_uncentered_1.0_0,B,B,CD,mixed,uncentered,1,mixed,1,R,L,80,3324
A1F2MFSHXTGAVD:3TR2532VIQEWASRZYWH6O68DSE06J3,W_pure_uncentered_0.25_0_mixed_R,W_pure_uncentered_0.25_0,B,B,W,pure,uncentered,0.25,mixed,0.25,R,L,81,2979
