WID,TrialName,TrialBase,Response,NormResp,TrialType,Materials,Centering,StrutSize,ShapeType,TrialNumber,RevType,CorrectResp,TrialOrd,Time
A10ECDDI2BYH3K:3YOH7BII0ARC02CIHPPQ1DOQZMIVK2,B_pure_centered_0.25_0_blocks_R,B_pure_centered_0.25_0,B,B,B,pure,centered,0.25,blocks,0.25,R,B,186,1007
A10ECDDI2BYH3K:3YOH7BII0ARC02CIHPPQ1DOQZMIVK2,D_mixed_centered_1.0_0_blocks_R,D_mixed_centered_1.0_0,B,B,D,mixed,centered,1.0,blocks,1.0,R,L,187,2020
A10ECDDI2BYH3K:3YOH7BII0ARC02CIHPPQ1DOQZMIVK2,W_mixed_uncentered_1.0_0_blocks_R,W_mixed_uncentered_1.0_0,B,B,W,mixed,uncentered,1.0,blocks,1.0,R,L,188,2580
A10ECDDI2BYH3K:3YOH7BII0ARC02CIHPPQ1DOQZMIVK2,CW_mixed_uncentered_0.25_0_mixed_N,CW_mixed_uncentered_0.25_0,L,L,CW,mixed,uncentered,0.25,mixed,0.25,N,L,189,1521
A10ECDDI2BYH3K:3YOH7BII0ARC02CIHPPQ1DOQZMIVK2,W_pure_uncentered_1.0_0_blocks_R,W_pure_uncentered_1.0_0,R,L,W,pure,uncentered,1.0,blocks,1.0,R,L,190,1741
A10ECDDI2BYH3K:3YOH7BII0ARC02CIHPPQ1DOQZMIVK2,CB_pure_uncentered_0.25_1_mixed_R,CB_pure_uncentered_0.25_1,R,L,CB,pure,uncentered,0.25,mixed,0.25,R,B,191,3973
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_uncentered_0.25_1_blocks_N,CW_mixed_uncentered_0.25_1,L,L,CW,mixed,uncentered,0.25,blocks,0.25,N,L,0,5406
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_mixed_uncentered_1.0_1_mixed_R,D_mixed_uncentered_1.0_1,R,L,D,mixed,uncentered,1.0,mixed,1.0,R,L,1,2818
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_pure_uncentered_0.25_1_mixed_R,B_pure_uncentered_0.25_1,B,B,B,pure,uncentered,0.25,mixed,0.25,R,B,2,1049
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_pure_uncentered_0.25_0_mixed_N,B_pure_uncentered_0.25_0,B,B,B,pure,uncentered,0.25,mixed,0.25,N,B,3,2232
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_pure_centered_1.0_1_mixed_R,B_pure_centered_1.0_1,L,R,B,pure,centered,1.0,mixed,1.0,R,B,4,2626
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_mixed_centered_1.0_0_blocks_R,CD_mixed_centered_1.0_0,L,R,CD,mixed,centered,1.0,blocks,1.0,R,L,5,4199
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_pure_centered_0.25_1_blocks_N,W_pure_centered_0.25_1,B,B,W,pure,centered,0.25,blocks,0.25,N,L,6,2370
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_mixed_centered_0.25_0_blocks_R,CD_mixed_centered_0.25_0,L,R,CD,mixed,centered,0.25,blocks,0.25,R,L,7,2803
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_mixed_uncentered_0.25_0_blocks_R,D_mixed_uncentered_0.25_0,B,B,D,mixed,uncentered,0.25,blocks,0.25,R,L,8,1837
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_centered_0.25_0_blocks_R,B_mixed_centered_0.25_0,B,B,B,mixed,centered,0.25,blocks,0.25,R,B,9,1344
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_centered_1.0_1_mixed_R,CW_mixed_centered_1.0_1,R,L,CW,mixed,centered,1.0,mixed,1.0,R,L,10,2144
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_pure_uncentered_1.0_1_blocks_N,CB_pure_uncentered_1.0_1,L,L,CB,pure,uncentered,1.0,blocks,1.0,N,B,11,6219
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_pure_uncentered_0.25_0_blocks_R,CB_pure_uncentered_0.25_0,B,B,CB,pure,uncentered,0.25,blocks,0.25,R,B,12,1280
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_uncentered_0.25_0_blocks_R,CW_mixed_uncentered_0.25_0,L,R,CW,mixed,uncentered,0.25,blocks,0.25,R,L,13,1049
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_pure_uncentered_1.0_0_mixed_N,CD_pure_uncentered_1.0_0,R,R,CD,pure,uncentered,1.0,mixed,1.0,N,L,14,1721
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_centered_1.0_1_blocks_N,B_mixed_centered_1.0_1,L,L,B,mixed,centered,1.0,blocks,1.0,N,B,15,1617
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_mixed_centered_1.0_0_mixed_N,CD_mixed_centered_1.0_0,B,B,CD,mixed,centered,1.0,mixed,1.0,N,L,16,2650
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_mixed_uncentered_0.25_1_mixed_R,W_mixed_uncentered_0.25_1,B,B,W,mixed,uncentered,0.25,mixed,0.25,R,L,17,2586
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_mixed_uncentered_1.0_1_mixed_R,CB_mixed_uncentered_1.0_1,R,L,CB,mixed,uncentered,1.0,mixed,1.0,R,B,18,3200
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_pure_uncentered_1.0_0_blocks_R,B_pure_uncentered_1.0_0,L,R,B,pure,uncentered,1.0,blocks,1.0,R,B,19,2314
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_pure_centered_0.25_1_mixed_R,CW_pure_centered_0.25_1,R,L,CW,pure,centered,0.25,mixed,0.25,R,L,20,2510
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_mixed_uncentered_1.0_1_blocks_N,D_mixed_uncentered_1.0_1,B,B,D,mixed,uncentered,1.0,blocks,1.0,N,L,21,3818
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_mixed_uncentered_1.0_1_mixed_R,W_mixed_uncentered_1.0_1,L,R,W,mixed,uncentered,1.0,mixed,1.0,R,L,22,3005
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_uncentered_1.0_1_mixed_R,CW_mixed_uncentered_1.0_1,R,L,CW,mixed,uncentered,1.0,mixed,1.0,R,L,23,2924
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_mixed_centered_1.0_1_mixed_R,D_mixed_centered_1.0_1,L,R,D,mixed,centered,1.0,mixed,1.0,R,L,24,2929
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_mixed_centered_1.0_1_mixed_R,W_mixed_centered_1.0_1,B,B,W,mixed,centered,1.0,mixed,1.0,R,L,25,3830
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_uncentered_1.0_0_mixed_N,CW_mixed_uncentered_1.0_0,R,R,CW,mixed,uncentered,1.0,mixed,1.0,N,L,26,4192
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_pure_uncentered_1.0_1_blocks_N,D_pure_uncentered_1.0_1,L,L,D,pure,uncentered,1.0,blocks,1.0,N,L,27,2616
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_pure_centered_1.0_0_mixed_N,D_pure_centered_1.0_0,L,L,D,pure,centered,1.0,mixed,1.0,N,L,28,4255
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_mixed_uncentered_1.0_0_mixed_N,CB_mixed_uncentered_1.0_0,B,B,CB,mixed,uncentered,1.0,mixed,1.0,N,B,29,3428
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_pure_uncentered_0.25_1_blocks_N,W_pure_uncentered_0.25_1,R,R,W,pure,uncentered,0.25,blocks,0.25,N,L,30,2402
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_mixed_centered_1.0_0_blocks_R,CB_mixed_centered_1.0_0,L,R,CB,mixed,centered,1.0,blocks,1.0,R,B,31,2633
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_mixed_centered_1.0_0_mixed_N,CB_mixed_centered_1.0_0,B,B,CB,mixed,centered,1.0,mixed,1.0,N,B,32,3379
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_pure_uncentered_1.0_0_mixed_N,B_pure_uncentered_1.0_0,B,B,B,pure,uncentered,1.0,mixed,1.0,N,B,33,2343
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_pure_uncentered_1.0_1_mixed_R,CW_pure_uncentered_1.0_1,R,L,CW,pure,uncentered,1.0,mixed,1.0,R,L,34,4266
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_centered_0.25_1_blocks_N,B_mixed_centered_0.25_1,R,R,B,mixed,centered,0.25,blocks,0.25,N,B,35,4157
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_uncentered_1.0_0_mixed_N,B_mixed_uncentered_1.0_0,L,L,B,mixed,uncentered,1.0,mixed,1.0,N,B,36,3649
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_mixed_centered_0.25_1_mixed_R,D_mixed_centered_0.25_1,L,R,D,mixed,centered,0.25,mixed,0.25,R,L,37,3526
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_mixed_uncentered_0.25_1_mixed_R,D_mixed_uncentered_0.25_1,R,L,D,mixed,uncentered,0.25,mixed,0.25,R,L,38,6143
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_centered_0.25_0_mixed_N,CW_mixed_centered_0.25_0,B,B,CW,mixed,centered,0.25,mixed,0.25,N,L,39,2881
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_pure_centered_0.25_0_blocks_R,B_pure_centered_0.25_0,B,B,B,pure,centered,0.25,blocks,0.25,R,B,40,2462
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_uncentered_0.25_1_blocks_N,B_mixed_uncentered_0.25_1,B,B,B,mixed,uncentered,0.25,blocks,0.25,N,B,41,1349
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_pure_centered_0.25_1_mixed_R,CB_pure_centered_0.25_1,L,R,CB,pure,centered,0.25,mixed,0.25,R,B,42,1219
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_pure_centered_0.25_0_blocks_R,CB_pure_centered_0.25_0,R,L,CB,pure,centered,0.25,blocks,0.25,R,B,43,1106
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_pure_centered_1.0_0_blocks_R,CD_pure_centered_1.0_0,L,R,CD,pure,centered,1.0,blocks,1.0,R,L,44,1779
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_uncentered_0.25_0_mixed_N,CW_mixed_uncentered_0.25_0,R,R,CW,mixed,uncentered,0.25,mixed,0.25,N,L,45,1125
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_pure_uncentered_1.0_1_blocks_N,W_pure_uncentered_1.0_1,B,B,W,pure,uncentered,1.0,blocks,1.0,N,L,46,1609
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_centered_1.0_0_blocks_R,CW_mixed_centered_1.0_0,R,L,CW,mixed,centered,1.0,blocks,1.0,R,L,47,2696
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_pure_centered_0.25_0_blocks_R,D_pure_centered_0.25_0,B,B,D,pure,centered,0.25,blocks,0.25,R,L,48,2841
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_mixed_uncentered_1.0_0_blocks_R,CD_mixed_uncentered_1.0_0,L,R,CD,mixed,uncentered,1.0,blocks,1.0,R,L,49,1260
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_mixed_centered_0.25_1_blocks_N,CD_mixed_centered_0.25_1,R,R,CD,mixed,centered,0.25,blocks,0.25,N,L,50,1157
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_mixed_uncentered_0.25_1_mixed_R,CB_mixed_uncentered_0.25_1,R,L,CB,mixed,uncentered,0.25,mixed,0.25,R,B,51,3520
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_pure_uncentered_0.25_0_mixed_N,D_pure_uncentered_0.25_0,R,R,D,pure,uncentered,0.25,mixed,0.25,N,L,52,1220
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_uncentered_0.25_0_mixed_N,B_mixed_uncentered_0.25_0,B,B,B,mixed,uncentered,0.25,mixed,0.25,N,B,53,1201
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_mixed_centered_0.25_1_blocks_N,W_mixed_centered_0.25_1,B,B,W,mixed,centered,0.25,blocks,0.25,N,L,54,1103
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_pure_centered_1.0_1_blocks_N,D_pure_centered_1.0_1,B,B,D,pure,centered,1.0,blocks,1.0,N,L,55,5421
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_pure_centered_1.0_0_mixed_N,W_pure_centered_1.0_0,L,L,W,pure,centered,1.0,mixed,1.0,N,L,56,2678
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_pure_uncentered_0.25_0_mixed_N,CW_pure_uncentered_0.25_0,B,B,CW,pure,uncentered,0.25,mixed,0.25,N,L,57,1315
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_pure_uncentered_0.25_1_blocks_N,D_pure_uncentered_0.25_1,L,L,D,pure,uncentered,0.25,blocks,0.25,N,L,58,386
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_centered_1.0_0_blocks_R,B_mixed_centered_1.0_0,R,L,B,mixed,centered,1.0,blocks,1.0,R,B,59,309
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_uncentered_1.0_0_blocks_R,CW_mixed_uncentered_1.0_0,R,L,CW,mixed,uncentered,1.0,blocks,1.0,R,L,60,284
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_pure_uncentered_0.25_1_blocks_N,CW_pure_uncentered_0.25_1,L,L,CW,pure,uncentered,0.25,blocks,0.25,N,L,61,296
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_pure_centered_1.0_1_blocks_N,CB_pure_centered_1.0_1,B,B,CB,pure,centered,1.0,blocks,1.0,N,B,62,274
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_pure_centered_0.25_0_mixed_N,D_pure_centered_0.25_0,L,L,D,pure,centered,0.25,mixed,0.25,N,L,63,728
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_centered_1.0_1_mixed_R,B_mixed_centered_1.0_1,R,L,B,mixed,centered,1.0,mixed,1.0,R,B,64,319
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_mixed_uncentered_1.0_1_blocks_N,CB_mixed_uncentered_1.0_1,B,B,CB,mixed,uncentered,1.0,blocks,1.0,N,B,65,282
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_pure_centered_0.25_1_blocks_N,CD_pure_centered_0.25_1,L,L,CD,pure,centered,0.25,blocks,0.25,N,L,66,336
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_pure_uncentered_0.25_0_blocks_R,D_pure_uncentered_0.25_0,R,L,D,pure,uncentered,0.25,blocks,0.25,R,L,67,339
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_pure_uncentered_0.25_1_mixed_R,W_pure_uncentered_0.25_1,R,L,W,pure,uncentered,0.25,mixed,0.25,R,L,68,385
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_pure_uncentered_1.0_1_blocks_N,B_pure_uncentered_1.0_1,L,L,B,pure,uncentered,1.0,blocks,1.0,N,B,69,307
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_centered_0.25_0_blocks_R,CW_mixed_centered_0.25_0,B,B,CW,mixed,centered,0.25,blocks,0.25,R,L,70,385
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_mixed_uncentered_0.25_1_blocks_N,W_mixed_uncentered_0.25_1,L,L,W,mixed,uncentered,0.25,blocks,0.25,N,L,71,846
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_pure_uncentered_0.25_0_blocks_R,W_pure_uncentered_0.25_0,B,B,W,pure,uncentered,0.25,blocks,0.25,R,L,72,410
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_mixed_uncentered_1.0_1_mixed_R,CD_mixed_uncentered_1.0_1,B,B,CD,mixed,uncentered,1.0,mixed,1.0,R,L,73,336
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_pure_centered_0.25_1_blocks_N,B_pure_centered_0.25_1,R,R,B,pure,centered,0.25,blocks,0.25,N,B,74,276
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_pure_centered_0.25_0_mixed_N,B_pure_centered_0.25_0,L,L,B,pure,centered,0.25,mixed,0.25,N,B,75,443
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_mixed_centered_1.0_0_mixed_N,D_mixed_centered_1.0_0,B,B,D,mixed,centered,1.0,mixed,1.0,N,L,76,282
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_mixed_uncentered_1.0_0_mixed_N,D_mixed_uncentered_1.0_0,R,R,D,mixed,uncentered,1.0,mixed,1.0,N,L,77,293
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_pure_centered_0.25_0_blocks_R,CW_pure_centered_0.25_0,R,L,CW,pure,centered,0.25,blocks,0.25,R,L,78,284
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_mixed_uncentered_0.25_0_mixed_N,CD_mixed_uncentered_0.25_0,L,L,CD,mixed,uncentered,0.25,mixed,0.25,N,L,79,365
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_pure_centered_0.25_1_mixed_R,B_pure_centered_0.25_1,B,B,B,pure,centered,0.25,mixed,0.25,R,B,80,327
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_pure_uncentered_1.0_1_mixed_R,D_pure_uncentered_1.0_1,L,R,D,pure,uncentered,1.0,mixed,1.0,R,L,81,313
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_pure_uncentered_1.0_1_blocks_N,CW_pure_uncentered_1.0_1,B,B,CW,pure,uncentered,1.0,blocks,1.0,N,L,82,234
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_mixed_uncentered_0.25_0_mixed_N,W_mixed_uncentered_0.25_0,R,R,W,mixed,uncentered,0.25,mixed,0.25,N,L,83,298
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_uncentered_0.25_1_mixed_R,B_mixed_uncentered_0.25_1,R,L,B,mixed,uncentered,0.25,mixed,0.25,R,B,84,317
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_mixed_centered_0.25_0_blocks_R,CB_mixed_centered_0.25_0,L,R,CB,mixed,centered,0.25,blocks,0.25,R,B,85,354
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_uncentered_0.25_0_blocks_R,B_mixed_uncentered_0.25_0,B,B,B,mixed,uncentered,0.25,blocks,0.25,R,B,86,291
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_pure_uncentered_1.0_1_blocks_N,CD_pure_uncentered_1.0_1,L,L,CD,pure,uncentered,1.0,blocks,1.0,N,L,87,237
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_pure_uncentered_0.25_0_blocks_R,CW_pure_uncentered_0.25_0,R,L,CW,pure,uncentered,0.25,blocks,0.25,R,L,88,305
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_mixed_centered_1.0_0_mixed_N,CW_mixed_centered_1.0_0,R,R,CW,mixed,centered,1.0,mixed,1.0,N,L,89,433
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_pure_uncentered_1.0_1_mixed_R,CB_pure_uncentered_1.0_1,L,R,CB,pure,uncentered,1.0,mixed,1.0,R,B,90,193
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_pure_uncentered_0.25_0_mixed_N,W_pure_uncentered_0.25_0,B,B,W,pure,uncentered,0.25,mixed,0.25,N,L,91,337
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_pure_uncentered_1.0_0_blocks_R,D_pure_uncentered_1.0_0,L,R,D,pure,uncentered,1.0,blocks,1.0,R,L,92,323
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_pure_centered_1.0_0_blocks_R,CB_pure_centered_1.0_0,L,R,CB,pure,centered,1.0,blocks,1.0,R,B,93,296
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_pure_uncentered_1.0_0_mixed_N,W_pure_uncentered_1.0_0,L,L,W,pure,uncentered,1.0,mixed,1.0,N,L,94,404
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_pure_centered_1.0_1_blocks_N,W_pure_centered_1.0_1,R,R,W,pure,centered,1.0,blocks,1.0,N,L,95,282
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_pure_uncentered_1.0_1_mixed_R,W_pure_uncentered_1.0_1,L,R,W,pure,uncentered,1.0,mixed,1.0,R,L,96,294
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_mixed_centered_0.25_0_mixed_N,W_mixed_centered_0.25_0,B,B,W,mixed,centered,0.25,mixed,0.25,N,L,97,189
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_mixed_centered_0.25_1_mixed_R,CB_mixed_centered_0.25_1,B,B,CB,mixed,centered,0.25,mixed,0.25,R,B,98,342
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_pure_uncentered_0.25_0_mixed_N,CD_pure_uncentered_0.25_0,L,L,CD,pure,uncentered,0.25,mixed,0.25,N,L,99,331
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_mixed_uncentered_0.25_0_mixed_N,D_mixed_uncentered_0.25_0,R,R,D,mixed,uncentered,0.25,mixed,0.25,N,L,100,290
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_pure_centered_1.0_0_blocks_R,CW_pure_centered_1.0_0,R,L,CW,pure,centered,1.0,blocks,1.0,R,L,101,360
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_uncentered_1.0_1_blocks_N,B_mixed_uncentered_1.0_1,B,B,B,mixed,uncentered,1.0,blocks,1.0,N,B,102,1584
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_pure_uncentered_1.0_0_blocks_R,CW_pure_uncentered_1.0_0,B,B,CW,pure,uncentered,1.0,blocks,1.0,R,L,103,498
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_mixed_centered_1.0_1_mixed_R,CD_mixed_centered_1.0_1,L,R,CD,mixed,centered,1.0,mixed,1.0,R,L,104,358
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_pure_centered_1.0_1_mixed_R,CB_pure_centered_1.0_1,R,L,CB,pure,centered,1.0,mixed,1.0,R,B,105,229
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_mixed_centered_1.0_0_mixed_N,W_mixed_centered_1.0_0,R,R,W,mixed,centered,1.0,mixed,1.0,N,L,106,173
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,D_mixed_uncentered_1.0_0_blocks_R,D_mixed_uncentered_1.0_0,L,R,D,mixed,uncentered,1.0,blocks,1.0,R,L,107,163
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_mixed_centered_0.25_1_mixed_R,CD_mixed_centered_0.25_1,B,B,CD,mixed,centered,0.25,mixed,0.25,R,L,108,248
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_pure_uncentered_1.0_1_mixed_R,CD_pure_uncentered_1.0_1,B,B,CD,pure,uncentered,1.0,mixed,1.0,R,L,109,562151
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CW_pure_centered_1.0_1_blocks_N,CW_pure_centered_1.0_1,L,L,CW,pure,centered,1.0,blocks,1.0,N,L,110,3467
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CB_mixed_centered_0.25_0_mixed_N,CB_mixed_centered_0.25_0,B,B,CB,mixed,centered,0.25,mixed,0.25,N,B,111,393
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,W_mixed_centered_0.25_0_blocks_R,W_mixed_centered_0.25_0,L,R,W,mixed,centered,0.25,blocks,0.25,R,L,112,335
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,CD_mixed_uncentered_1.0_0_mixed_N,CD_mixed_uncentered_1.0_0,L,L,CD,mixed,uncentered,1.0,mixed,1.0,N,L,113,313
A14WLAP6TCEKO0:3A4NIXBJ77J4UL0ROX00THISXUTLMY,B_mixed_centered_1.0_0_mixed_N,B_mixed_centered_1.0_0,R,R,B,mixed,centered,1.0,mixed,1.0,N,B,114,244
